id,name,salary,bonus,hiring_year,dismissing_year
2339,Dana-Marsh,31053.21,4758.48,1999,2010
2340,Joseph-Smith,10909.49,4978.34,2013,2015
2341,Jerry-Odom,7855.56,6282.2,2013,2021
2342,Lydia-Kaiser,25612.46,1954.71,1999,2020
2343,Vanessa-Kaiser,34881.6,1440.0,1998,2008
2344,Randy-Munoz,14746.94,1905.79,1999,2007
2345,Patricia-Weber,27976.97,1263.49,1999,2013
2346,Amanda-Thomas,25741.91,6063.53,1999,2002
2347,Laura-Mitchell,25534.64,5023.67,1999,2016
2348,Allison-Mcintyre,37252.03,5714.41,1990,1992
2349,Michael-Mitchell,15223.42,1406.19,1999,1999
2350,Gwendolyn-Woods,7403.19,1515.53,2013,2023
2351,Bethany-Walton,8795.35,2432.8,2013,2023
2352,Diane-Barker,14179.02,5793.59,1999,2003
2353,Kevin-Riley,21227.55,4662.88,1999,2004
2354,Brandi-Allen,13382.34,2211.79,1999,2023
2355,Benjamin-Ho,22639.29,4084.6,1999,2001
2356,Michael-Rice,23546.78,4235.5,1999,2004
2357,Anita-Allen,5604.03,3859.92,2013,2018
2358,Alice-Cook,36033.42,3481.78,1991,2022
2359,Douglas-Baker,8075.95,750.54,2013,2020
2360,Allison-Barrera,28208.53,4739.24,1999,2008
2361,Brittany-Rhodes,22781.79,6633.5,1999,2004
2362,Tammy-Martin,4994.83,739.83,2014,2018
2363,Katherine-Bates,24711.23,5360.02,1999,2018
2364,Alexandra-Weaver,4350.1,3342.58,2014,2022
2365,Darius-Gonzalez,16025.9,3760.38,1999,2020
2366,Marc-Benson,20533.56,1359.76,1999,2005
2367,Tammy-Weaver,26593.96,3153.82,1999,2011
2368,Jonathan-Sexton,6121.65,5091.5,2013,2014
2369,Carol-Baker,36949.77,4636.92,1990,2012
2370,Samuel-Stevenson,8164.95,3445.51,2013,2017
2371,Troy-Weaver,29244.46,1705.64,1999,2017
2372,Ryan-Howell,5544.83,892.16,2013,2020
2373,Tiffany-Guerrero,8038.39,824.33,2013,2014
2374,Dean-Fox,8529.66,1558.02,2013,2015
2375,Craig-Gibson,15885.27,5436.31,1999,2006
2376,Angela-Sexton,18430.97,4635.57,1999,2004
2377,Jon-Pena,33692.7,6013.79,1998,2004
2378,Gregg-Ho,10691.69,4516.17,2013,2013
2379,Jeffrey-Brown,13810.77,4946.98,1999,2003
2380,Morgan-Bates,19696.22,1778.65,1999,2023
2381,Peter-Martinez,13380.51,1646.97,1999,2003
2382,Alicia-Guerrero,10461.86,4042.79,2013,2023
2383,Mark-Diaz,22612.89,6101.52,1999,1999
2384,Ana-Howell,35397.85,5250.18,1998,2001
2385,Luis-Oneill,16718.21,3084.0,1999,2014
2386,Phillip-Serrano,21823.98,3204.09,1999,2001
2387,Jasmine-Riley,8777.9,6960.8,2013,2017
2388,Bradley-Palmer,17031.77,6070.28,1999,2006
2389,Craig-Harrison,37100.4,5590.71,1990,2004
2390,Tami-Perez,26489.72,4969.39,1999,2003
2391,Yvonne-Anderson,30037.47,118.56,1999,2017
2392,Yvette-Soto,32185.84,6676.64,1999,2014
2393,Brittany-Munoz,6596.36,729.98,2013,2020
2394,Bradley-Arias,10716.82,2047.59,2013,2015
2395,Brandi-Christensen,34210.17,5330.72,1998,1998
2396,Lorraine-Brown,16694.41,4805.44,1999,2012
2397,Sabrina-Mcintyre,31744.25,6547.88,1999,2016
2398,Thomas-Serrano,30533.14,5912.79,1999,2023
2399,Rachel-Mitchell,26346.95,6104.33,1999,2004
2400,Justin-Patel,11238.26,2848.88,2008,2020
2401,Savannah-Walton,8069.08,3660.0,2013,2013
2402,Andre-Rhodes,37705.82,5458.27,1990,2010
2403,Melissa-Christensen,6140.93,2735.8,2013,2013
2404,Matthew-Gonzalez,8775.71,2220.32,2013,2016
2405,Patricia-Morris,17919.66,6354.97,1999,2016
2406,James-Cook,23999.11,163.65,1999,2003
2407,Denise-Shaw,35022.43,6836.82,1998,2020
2408,Monica-Banks,12230.29,6026.38,1999,2012
2409,James-Taylor,15660.56,791.05,1999,2014
2410,Charles-Hayes,4016.03,247.69,2014,2021
2411,Curtis-Hicks,8889.28,4592.26,2013,2022
2412,Timothy-Harrison,11048.04,3411.9,2011,2021
2413,Bradley-Munoz,29978.99,3478.64,1999,2020
2414,Loretta-Nelson,19415.6,6715.42,1999,2013
2415,Tammy-Hayes,23199.39,1954.93,1999,2018
2416,Alyssa-Banks,5433.99,4585.05,2014,2016
2417,Bradley-Perez,35998.91,3624.5,1991,2022
2418,Tracy-Watson,24276.63,5258.92,1999,2017
2419,Carrie-Soto,12198.89,4413.77,1999,2022
2420,Paul-Johnson,19120.87,1765.98,1999,2016
2421,Kevin-Christensen,13220.01,1586.75,1999,2001
2422,Julie-Taylor,22741.09,756.48,1999,2001
2423,Jason-Malone,4321.04,1750.87,2014,2021
2424,Diane-Thomas,2668.34,2555.51,2015,2022
2425,Stacie-Sexton,35106.82,439.46,1998,2013
2426,Calvin-Flores,28507.13,1065.84,1999,2015
2427,Ricky-Bates,21852.8,4780.74,1999,2004
2428,Barbara-Walker,27680.45,2177.41,1999,2018
2429,Kenneth-Johnson,29003.38,6510.93,1999,2023
2430,Robert-Walton,25557.66,4202.37,1999,2003
2431,Brittany-Banks,11084.87,422.81,2010,2014
2432,Ian-Barker,24464.92,2776.18,1999,2004
2433,Allison-Munoz,13423.88,4968.93,1999,2020
2434,Eddie-Flores,28366.34,1171.11,1999,2006
2435,Loretta-Williams,16364.35,1811.83,1999,1999
2436,Ronald-Walker,28273.92,6095.25,1999,1999
2437,Briana-Rhodes,12410.64,2251.57,1999,2000
2438,Zachary-Mathis,34803.6,4859.74,1998,2010
2439,Stacey-Rodriguez,23348.38,4358.5,1999,2015
2440,Katie-Rodriguez,26497.89,4456.57,1999,2003
2441,Jacob-Bennett,15362.95,1632.62,1999,2005
2442,Gina-Nelson,35088.23,3403.39,1998,2007
2443,Charles-Sexton,30853.54,2920.02,1999,2000
2444,Katie-Martin,8517.31,4367.94,2013,2016
2445,Brandon-Diaz,11557.44,2727.98,2008,2008
2446,Melanie-Odom,22315.18,1910.48,1999,2003
2447,Sean-Gonzalez,25700.95,1413.84,1999,2011
2448,Albert-Perez,25918.78,6174.68,1999,2016
2449,Yvonne-Soto,11091.15,6247.2,2010,2017
2450,Stacie-Young,17489.39,6355.84,1999,2014
2451,Calvin-Christian,9051.25,667.15,2013,2020
2452,Jacob-Robinson,24872.67,2979.5,1999,2001
2453,Stacy-Weaver,4617.67,1586.7,2014,2014
2454,James-Rhodes,34716.5,2886.69,1998,2008
2455,Gina-Marsh,28812.64,4388.68,1999,1999
2456,Rodney-Gonzalez,15444.25,4554.24,1999,2018
2457,Anita-Garrett,19866.67,2006.31,1999,2002
2458,Tina-Serrano,26620.55,4631.2,1999,2017
2459,Ana-Kaiser,25210.64,6230.97,1999,2008
2460,Zachary-Garrett,12105.45,3724.49,2000,2005
2461,Chad-Allen,21789.22,3334.24,1999,2015
2462,Laurie-Patel,12529.24,4715.36,1999,2002
2463,Thomas-Watts,23103.52,6976.87,1999,2005
2464,David-Mcintyre,28575.09,3395.39,1999,2015
2465,Lorraine-Bennett,26714.85,3631.57,1999,2007
2466,Jack-Fernandez,3767.23,483.12,2014,2020
2467,Angela-Murphy,2230.93,1735.82,2021,2021
2468,Samuel-Flores,19930.42,4464.76,1999,2010
2469,Christopher-Costa,30102.05,6581.08,1999,1999
2470,Lucas-Walker,31555.16,489.3,1999,2019
2471,Miguel-Serrano,35518.41,1347.54,1996,2008
2472,Audrey-Young,21141.91,932.7,1999,2017
2473,Olivia-Fernandez,37535.07,838.59,1990,2022
2474,Diane-Hunt,28692.56,2909.64,1999,2003
2475,Allison-Parks,29836.36,2045.09,1999,2008
2476,Cesar-Hale,18870.47,5288.7,1999,2009
2477,Latoya-Riley,19541.92,5311.26,1999,2021
2478,Robert-Hicks,14063.26,1926.44,1999,2006
2479,Matthew-Hester,22254.29,5893.37,1999,2016
2480,Darius-Robinson,34261.58,3373.82,1998,2017
2481,Sierra-Williams,17160.24,3978.44,1999,1999
2482,Kristen-Bates,6387.47,1231.58,2013,2017
2483,Allen-Howell,15755.27,3831.79,1999,2018
2484,Ashley-Wong,13735.58,1495.09,1999,2011
2485,Amy-Newman,29327.7,4488.6,1999,1999
2486,Julie-Williams,37350.58,192.7,1990,2010
2487,Dan-Perez,28076.6,4354.44,1999,2003
2488,Brandi-Dixon,36175.98,2592.85,1991,2022
2489,Natalie-Malone,10623.22,1066.53,2013,2022
2490,Patricia-Alvarez,24312.62,4967.4,1999,2008
2491,Kaitlyn-Martin,12784.86,3276.75,1999,2005
2492,Pamela-Christensen,37791.85,5288.07,1990,1993
2493,Joanna-Costa,27062.76,2880.22,1999,2018
2494,Nancy-Davis,6181.71,6165.88,2013,2023
2495,Janice-Jones,10086.28,3379.09,2013,2022
2496,Tyler-Odom,28817.57,2918.04,1999,2001
2497,Shelby-Johnson,23572.07,1911.18,1999,2018
2498,Melissa-Hicks,23880.76,6596.6,1999,2000
2499,Sabrina-King,36420.94,2840.12,1990,1995
2500,Derek-Serrano,3336.55,735.85,2015,2020
2501,Jack-Wong,21346.44,5520.49,1999,2022
2502,Kyle-King,9295.87,3134.84,2013,2018
2503,Christopher-Howell,8715.38,4520.91,2013,2014
2504,Gwendolyn-White,20798.67,1083.82,1999,2007
2505,Anita-Dixon,35731.43,1666.44,1992,2022
2506,Austin-Hunt,23932.62,2927.87,1999,2003
2507,Jeffrey-Baker,35535.15,649.79,1996,2016
2508,Scott-White,36325.17,5795.09,1990,2023
2509,Courtney-Thomas,20937.2,6112.63,1999,2022
2510,Tyler-Fernandez,29575.85,860.08,1999,2011
2511,Megan-Dixon,7880.39,2366.18,2013,2019
2512,Christopher-Garrett,33851.66,4912.19,1998,2002
2513,Madison-Hale,5146.9,4599.42,2014,2020
2514,Jennifer-Barrera,13326.43,1131.73,1999,2015
2515,Randy-Arias,12743.68,4609.79,1999,2004
2516,Bradley-Dixon,15658.6,6799.72,1999,2009
2517,Julie-Hill,19906.48,6733.48,1999,2019
2518,Heather-Fox,27050.81,1670.84,1999,2010
2519,Mark-Guerrero,10268.6,4139.78,2013,2015
2520,Denise-Williams,26451.8,150.89,1999,2012
2521,Nathaniel-Johnson,30945.71,1777.33,1999,2003
2522,Meredith-Wong,4859.46,2066.04,2014,2018
2523,Nicholas-Patel,32218.87,6383.99,1999,2010
2524,Jonathan-Christensen,19295.77,5157.46,1999,2019
2525,Cory-White,31540.3,2222.11,1999,2023
2526,Peter-Gonzalez,27959.07,6953.89,1999,2022
2527,Randy-Gordon,14514.3,2407.51,1999,2010
2528,Samuel-Anderson,36963.43,2570.08,1990,2005
2529,Walter-Robinson,6409.02,3374.59,2013,2016
2530,Breanna-Coffey,34183.12,1379.41,1998,1999
2531,Timothy-Munoz,37357.94,2951.15,1990,2007
2532,Wendy-Hale,19840.14,6297.65,1999,2015
2533,Alyssa-Bennett,33515.74,2377.91,1999,2005
2534,Lauren-Allen,21309.44,2006.83,1999,2006
2535,Latasha-Barker,34178.62,811.88,1998,2016
2536,Pamela-Mcdonald,27010.69,5052.97,1999,2016
2537,Christian-Soto,4923.11,4269.12,2014,2015
2538,Gene-Wilkinson,5451.59,3271.0,2014,2022
2539,Dana-Barrera,33307.55,459.16,1999,2007
2540,Ann-Wong,27059.61,175.35,1999,2001
2541,Melissa-Williams,18592.56,2186.69,1999,2023
2542,Brian-Arias,30806.11,5892.37,1999,2021
2543,Gina-Diaz,37522.26,6433.22,1990,2008
2544,Dan-Mcintyre,22116.44,6511.87,1999,2003
2545,Renee-Herrera,34312.62,1424.46,1998,2015
2546,Laurie-Brown,29750.0,1610.88,1999,2019
2547,Tammy-Odom,37252.45,1438.64,1990,2016
2548,Ann-Walton,14088.61,3601.97,1999,2022
2549,Mariah-Mcdonald,8014.64,4207.15,2013,2017
2550,Laura-Gray,15144.68,2158.19,1999,2023
2551,Grant-Marsh,29601.97,5258.33,1999,2015
2552,Amy-Christian,36089.85,2606.41,1991,1992
2553,Nicholas-Barrera,31647.98,5931.31,1999,2023
2554,Joel-Johnson,9903.94,2418.25,2013,2022
2555,Mitchell-Alvarez,34612.96,3894.53,1998,2005
2556,Sarah-Morrow,16627.19,3880.14,1999,2003
2557,Albert-Benson,33623.94,158.64,1998,1998
2558,Catherine-Trevino,31971.6,1605.73,1999,2010
2559,Jasmine-Harrison,21404.58,1502.65,1999,2000
2560,Julie-Wilkinson,8073.41,6225.21,2013,2023
2561,Walter-Phillips,21456.49,2269.59,1999,1999
2562,Cesar-Wong,25744.01,340.62,1999,2012
2563,Michelle-Phillips,36947.41,6366.64,1990,1990
2564,Yvonne-Walker,35885.83,4084.2,1991,1995
2565,Deborah-Hunt,33359.87,2910.19,1999,2009
2566,Francis-Morrow,16326.45,2304.71,1999,2002
2567,Yvonne-Coffey,32806.52,2910.68,1999,2022
2568,Debra-Parks,8427.35,3196.13,2013,2022
2569,Madison-Rice,12323.23,3572.73,1999,2008
2570,Tami-Martin,7917.55,5071.7,2013,2018
2571,Bobby-Morrow,35705.46,3768.11,1992,1998
2572,Meredith-King,13338.31,1977.07,1999,2001
2573,Aaron-Watts,16830.28,2967.61,1999,2013
2574,Phillip-Riley,31062.56,2780.7,1999,2018
2575,Sara-Watson,32366.42,6208.43,1999,2023
2576,Annette-Gibson,11628.97,3068.97,2008,2019
2577,Randall-Woods,19389.85,3668.15,1999,2003
2578,Mary-Walton,12985.12,2075.69,1999,2020
2579,Glenda-Rhodes,14784.53,947.56,1999,2002
2580,Kim-King,31233.83,3101.06,1999,2022
2581,Dustin-Rose,2646.57,654.41,2015,2020
2582,Rick-Flores,13459.03,5221.01,1999,2013
2583,Kimberly-Riley,3371.34,2899.54,2015,2022
2584,Stacey-Smith,2972.74,1503.15,2015,2019
2585,Brad-Wolfe,3295.5,798.79,2015,2020
2586,Wesley-Hicks,29711.83,1354.51,1999,2006
2587,Jack-Gibson,3235.3,2288.87,2015,2021
2588,Kenneth-Fernandez,29461.36,4355.03,1999,2010
2589,Anthony-Bates,29499.24,3880.77,1999,2006
2590,Monica-Munoz,31689.01,287.43,1999,2003
2591,Christian-Phillips,31920.4,4260.96,1999,2003
2592,Shannon-Benson,19356.68,6739.66,1999,2008
2593,Paul-Barker,5789.3,780.23,2013,2017
2594,Shannon-Rodriguez,9758.98,2201.2,2013,2013
2595,Wendy-Barker,33613.72,2786.79,1998,2000
2596,Samuel-Anderson,4998.19,1346.97,2014,2018
2597,Sheryl-Riley,27443.85,5739.56,1999,2001
2598,Lydia-Rodriguez,36330.59,3959.6,1990,2011
2599,Janice-Hale,12616.69,4076.68,1999,2008
2600,Manuel-Williams,18975.73,589.88,1999,2012
2601,Heather-Johnson,23681.75,1850.76,1999,2018
2602,Jerry-Gibson,34932.75,4180.94,1998,2020
2603,Catherine-Christian,6218.07,2717.63,2013,2015
2604,Cesar-Sexton,16022.89,2005.38,1999,2003
2605,Dustin-Benson,24671.97,5201.45,1999,2004
2606,Alyssa-Palmer,17395.36,5909.96,1999,2014
2607,Edward-Odom,25452.1,2655.99,1999,2022
2608,Jackie-Malone,11652.74,3116.89,2008,2011
2609,Danielle-Elliott,29690.05,5504.05,1999,2015
2610,Bobby-Gonzalez,35842.74,2961.67,1991,2010
2611,Margaret-Davis,19760.2,4102.23,1999,2014
2612,Natalie-Thomas,33318.98,533.18,1999,2000
2613,Katherine-Rice,8895.66,132.22,2013,2016
2614,Briana-Munoz,26010.72,4712.81,1999,2012
2615,Sheryl-Harrison,22177.85,3253.07,1999,2014
2616,Meredith-Morris,36471.53,6782.15,1990,2007
2617,Michael-Walton,18227.75,1119.75,1999,2001
2618,Loretta-Martinez,14257.85,6418.61,1999,2018
2619,Corey-Barrera,24491.4,1694.42,1999,2005
2620,Tonya-Gordon,13734.29,2860.05,1999,2014
2621,Adam-Wong,31424.08,3869.88,1999,2012
2622,Jason-Morris,33097.38,3581.39,1999,2001
2623,Allen-Ho,37375.25,4033.89,1990,2019
2624,Donna-Bates,7907.73,6934.28,2013,2023
2625,Albert-Allen,23139.35,6651.85,1999,2018
2626,Karen-Diaz,22736.12,5123.27,1999,2001
2627,Michael-Walton,24506.87,6835.68,1999,2001
2628,Mariah-Hester,17618.56,352.85,1999,2002
2629,Nathaniel-Dixon,36378.1,3573.88,1990,2002
2630,Walter-Serrano,24239.48,5609.84,1999,2003
2631,David-Fernandez,5663.21,1750.59,2013,2013
2632,Peter-Rhodes,4492.9,1860.28,2014,2023
2633,Sean-Malone,35387.24,3758.46,1998,2012
2634,Seth-Green,19397.37,4531.33,1999,2019
2635,Betty-Banks,8552.49,3526.29,2013,2015
2636,Tracy-Baker,27641.88,212.21,1999,2022
2637,Dana-Morris,36380.17,501.92,1990,2014
2638,Henry-Miller,28947.91,880.21,1999,2017
2639,Todd-King,18353.9,4207.35,1999,2016
2640,Rhonda-Fernandez,12931.24,4337.59,1999,2009
2641,Sean-Jones,12195.28,361.15,1999,2016
2642,Michele-Banks,7676.03,562.31,2013,2017
2643,Ashlee-Weaver,9701.77,4894.31,2013,2023
2644,Jim-Gonzalez,28260.97,3291.38,1999,2001
2645,Jason-Elliott,28519.74,4815.41,1999,2017
2646,Travis-Gray,13096.45,1414.55,1999,2009
2647,Melanie-Watson,31620.95,1371.67,1999,2006
2648,Jose-Hunt,9199.06,6989.39,2013,2020
2649,Dean-Parks,36457.78,5542.4,1990,1991
2650,Christina-Rhodes,13689.27,767.34,1999,2019
2651,Dylan-Riley,5208.03,326.46,2014,2014
2652,Alexandra-Serrano,15263.19,1101.63,1999,2001
2653,Rebecca-Davis,11352.91,4753.6,2008,2009
2654,Alexa-Malone,27437.18,4044.45,1999,2000
2655,Dylan-Herrera,17538.76,1062.87,1999,2003
2656,Pamela-Hester,5821.95,2275.03,2013,2015
2657,Rhonda-Hicks,22183.93,5442.58,1999,2007
2658,Tanya-Anderson,8060.75,6254.38,2013,2016
2659,Caroline-Dixon,16112.11,6198.92,1999,2022
2660,Barbara-Garrett,16636.31,4385.8,1999,2018
2661,Donald-Smith,30316.22,2897.98,1999,2009
2662,Ryan-Morrow,19092.93,3145.61,1999,2002
2663,Jared-Riley,11517.22,5398.85,2008,2009
2664,Megan-Klein,32834.73,3774.55,1999,2023
2665,Marie-Woods,37694.79,2003.95,1990,1994
2666,Allen-Christensen,2804.42,1281.62,2015,2021
2667,Betty-Allen,17093.68,2513.42,1999,2003
2668,Karen-Christensen,29616.99,4834.82,1999,2017
2669,Mary-Soto,23246.41,1370.37,1999,2011
2670,Alexandra-Young,27964.4,3624.68,1999,2008
2671,Peter-Barker,17353.62,4850.06,1999,2011
2672,Nancy-Newman,28276.4,2575.28,1999,2004
2673,Tina-Banks,8392.75,3554.33,2013,2019
2674,Kenneth-Mcintyre,19552.88,4242.07,1999,2021
2675,Patty-Cook,18188.2,4792.82,1999,2005
2676,Yvette-Gonzalez,31978.86,5234.71,1999,2007
2677,Kelly-Morrow,32766.87,3948.09,1999,2007
2678,Marc-Soto,23541.73,922.76,1999,2013
2679,Tina-Riley,34027.64,3279.67,1998,2019
2680,Melanie-Smith,30234.65,5290.0,1999,2023
2681,Laura-Stevenson,23059.61,5945.14,1999,2022
2682,Nathan-Hayes,24568.19,2746.52,1999,1999
2683,Margaret-Herrera,16176.44,3725.25,1999,2004
2684,Tina-Cook,34561.27,2725.02,1998,2023
2685,Nancy-Kaiser,11865.02,1339.53,2000,2002
2686,Rhonda-Phillips,35697.64,6362.72,1992,2006
2687,Alexandra-Jones,28118.56,3626.03,1999,1999
2688,Brandy-Gray,13878.17,461.53,1999,2008
2689,Alicia-Parks,33681.79,6003.47,1998,2016
2690,Rhonda-Christian,7368.11,1534.34,2013,2015
2691,Douglas-Cook,30100.98,3116.63,1999,2003
2692,Kaitlyn-Thomas,1523.15,347.31,2023,2023
2693,Phillip-Patel,6472.47,6091.43,2013,2020
2694,Kimberly-Gordon,30617.65,2607.69,1999,2015
2695,Bruce-Wolfe,9648.85,6403.38,2013,2017
2696,Tami-Watson,18152.97,2952.34,1999,2013
2697,Emily-Brown,29687.43,2732.84,1999,2021
2698,Robert-Benson,12797.98,5429.43,1999,2013
2699,Carol-Kaiser,34154.62,2552.16,1998,2023
2700,Mike-Palmer,35075.54,221.79,1998,2001
2701,Diane-Marsh,16396.82,1547.12,1999,2002
2702,Aaron-Palmer,23614.97,179.32,1999,2007
2703,Austin-Murphy,33846.92,828.22,1998,2001
2704,Monica-Wong,22411.34,5059.95,1999,2010
2705,Wendy-Cook,16944.78,2907.45,1999,2014
2706,Rebecca-Shaw,12048.52,4336.36,2000,2014
2707,Kaitlyn-Bates,5669.02,2483.47,2013,2015
2708,Joyce-Soto,23794.26,631.87,1999,2003
2709,Elizabeth-Walker,10237.58,6474.99,2013,2021
2710,Randy-Sexton,33382.48,1884.56,1999,1999
2711,Derek-Guerrero,11026.76,1306.57,2011,2021
2712,Brad-Ho,36351.02,6614.99,1990,1999
2713,Johnny-Wilkinson,30247.2,1070.53,1999,2007
2714,Sonya-Young,33861.35,4803.2,1998,2000
2715,Adam-Soto,14112.54,1780.61,1999,2017
2716,Dustin-Smith,27755.22,6770.15,1999,2002
2717,Donald-Palmer,11351.98,4513.81,2008,2023
2718,Andrew-Harrison,36432.04,6987.64,1990,2021
2719,Betty-Pena,24259.45,3114.94,1999,2016
2720,Morgan-Phillips,21137.98,2193.11,1999,2023
2721,Juan-Oneill,17811.28,4954.74,1999,2012
2722,Rebecca-Oneill,25528.03,2739.48,1999,2023
2723,Latoya-Diaz,7513.4,4983.44,2013,2013
2724,Jonathan-Peterson,36580.19,6629.06,1990,1992
2725,Laura-Gonzalez,27732.49,2431.01,1999,2016
2726,Jimmy-Patel,31359.92,6437.72,1999,2018
2727,Christian-Marsh,32486.93,5749.31,1999,2008
2728,Kathleen-Howell,21602.03,5618.64,1999,2001
2729,Bruce-Rodriguez,10075.47,4470.24,2013,2016
2730,Allison-Trevino,32591.69,3115.28,1999,2013
2731,Jimmy-Williams,12404.36,4682.12,1999,2017
2732,Sonya-Stevenson,26328.84,6808.48,1999,2001
2733,Vanessa-Rose,20090.75,393.44,1999,2021
2734,Allen-Marsh,19815.9,6009.26,1999,2015
2735,Angie-Phillips,31163.9,574.85,1999,2002
2736,Craig-Jones,8211.32,3059.52,2013,2021
2737,Dan-Serrano,13931.89,1541.1,1999,2021
2738,Stephanie-Nelson,30651.16,5241.56,1999,2016
2739,Douglas-Palmer,34525.44,5810.0,1998,2015
2740,Cassandra-Peterson,25808.74,4795.64,1999,2014
2741,Sheryl-Ho,22969.79,3211.96,1999,2019
2742,Michael-Malone,20379.75,2706.33,1999,2016
2743,Benjamin-Anderson,22549.16,6909.83,1999,2020
2744,Karen-Brown,3786.18,2055.74,2014,2021
2745,Eddie-Christensen,37466.25,2461.71,1990,1990
2746,Benjamin-Rodriguez,27368.92,6757.59,1999,2006
2747,Ashley-Martin,17444.93,3598.16,1999,2020
2748,Jenna-Woods,1519.69,1326.36,2023,2023
2749,Joyce-Perez,24927.91,6322.62,1999,2019
2750,Johnny-Barker,5339.23,2039.58,2014,2022
2751,Rebecca-Guerrero,14254.66,5296.13,1999,2011
2752,Denise-Walton,8011.44,5171.73,2013,2022
2753,Wesley-Alvarez,28078.98,2178.46,1999,2012
2754,Yvonne-Howell,13359.77,2739.11,1999,2016
2755,Meredith-Harrison,21665.8,4529.8,1999,2013
2756,Susan-Martinez,14526.72,1039.58,1999,2005
2757,Christine-Gallagher,13294.0,3278.19,1999,2020
2758,Gina-Munoz,31159.3,2649.19,1999,2015
2759,Francis-Flores,9335.9,832.51,2013,2016
2760,Katie-Peterson,12247.28,703.98,1999,2003
2761,Susan-Perez,25898.63,4057.94,1999,2008
2762,Loretta-Harrison,18135.71,6658.0,1999,2010
2763,Sean-Mathis,13442.33,4274.61,1999,2008
2764,Andrew-Martin,6335.3,4378.47,2013,2017
2765,Anna-Fox,32843.58,4709.08,1999,2007
2766,Lauren-Fernandez,11316.9,139.24,2008,2023
2767,David-Baker,14601.28,2337.39,1999,2007
2768,Donald-Fox,29266.95,3114.84,1999,2012
2769,Andrew-Rodriguez,7395.58,2625.44,2013,2021
2770,Jessica-Wilkinson,31794.56,1908.77,1999,2015
2771,Vanessa-Parks,2863.92,922.68,2015,2016
2772,Brandy-Allen,10470.69,4107.05,2013,2016
2773,Courtney-Wolfe,3224.42,410.98,2015,2021
2774,Rebecca-Munoz,18508.81,4801.14,1999,2022
2775,Brianna-Martinez,30914.82,219.94,1999,2013
2776,Donald-Brown,15626.25,4383.98,1999,2018
2777,Paul-Weber,15802.8,248.68,1999,2020
2778,Yvonne-Christian,34316.85,2740.97,1998,2015
2779,Stephanie-Barker,6923.12,2638.87,2013,2018
2780,Brianna-Bennett,25702.51,2495.68,1999,2001
2781,Ryan-Brown,35003.28,1956.13,1998,1998
2782,Rebecca-Soto,22267.64,1878.5,1999,2008
2783,Beverly-Lindsey,12964.06,6665.1,1999,2019
2784,Sherry-Gallagher,20542.04,5942.41,1999,2005
2785,Dean-Stevenson,7792.75,5225.06,2013,2016
2786,Thomas-Fox,7127.44,1893.35,2013,2019
2787,Jay-Watts,31621.16,6862.66,1999,2001
2788,Todd-Nelson,2283.39,1163.77,2021,2022
2789,Kristen-Morrow,9862.21,936.18,2013,2022
2790,Charles-Taylor,25206.51,1332.32,1999,2002
2791,Jack-Diaz,27600.67,6502.4,1999,2017
2792,Nancy-Coffey,14724.92,4651.46,1999,2020
2793,Janice-Rice,6977.18,6113.75,2013,2013
2794,Bryan-Christian,36058.51,5839.53,1991,1996
2795,Tammy-Bennett,35906.61,3323.31,1991,2019
2796,Monica-Brown,13354.66,4702.16,1999,2002
2797,Troy-Banks,2966.77,2491.31,2015,2020
2798,John-Martin,28957.32,2401.86,1999,2014
2799,Veronica-Nelson,37173.43,5656.04,1990,1995
2800,Gregg-Barrera,7719.55,1305.68,2013,2018
2801,Corey-Gonzalez,27898.64,2925.86,1999,1999
2802,Randall-Weaver,23993.47,4275.95,1999,2003
2803,Brandy-Martin,23423.72,2104.12,1999,2006
2804,Natalie-Munoz,28241.15,4561.35,1999,2019
2805,Kristen-Hester,20609.4,532.58,1999,2003
2806,Nichole-Christian,26147.88,2608.79,1999,2021
2807,Jill-Diaz,16034.68,5106.9,1999,2003
2808,Carol-Hayes,25313.18,3643.49,1999,2019
2809,Bobby-Mathis,29756.14,2686.36,1999,2013
2810,Justin-Newman,31905.37,3315.27,1999,2023
2811,Brandy-White,6224.56,431.0,2013,2018
2812,David-Miller,24687.74,6714.98,1999,2010
2813,Michael-Wilkinson,20785.05,3840.35,1999,1999
2814,Morgan-Herrera,1409.1,1005.67,2023,2023
2815,Maxwell-Smith,33799.1,3458.0,1998,2013
2816,Monica-Barker,20394.2,1833.93,1999,2013
2817,Jay-Williams,13730.35,2870.37,1999,2014
2818,Anita-Mathis,36182.15,234.39,1991,2000
2819,Samantha-Gonzalez,10932.55,1148.33,2013,2014
2820,Kristine-King,25400.47,4494.33,1999,2004
2821,Cesar-Phillips,26804.37,2513.72,1999,2015
2822,Joel-Thomas,15153.53,1478.02,1999,2001
2823,Edwin-Patel,16637.28,2590.25,1999,2000
2824,Tyler-Baker,19680.26,6644.3,1999,2018
2825,Jenna-Gonzalez,24512.77,1770.12,1999,2023
2826,Mark-Christensen,16047.54,6291.8,1999,2001
2827,Andrew-Bates,13984.85,4403.86,1999,2011
2828,Brian-Miller,20656.55,2031.4,1999,2015
2829,Karen-Davis,16194.87,2623.9,1999,2003
2830,Laurie-Hayes,16982.28,981.44,1999,2009
2831,Sabrina-Gordon,35169.2,6645.18,1998,2008
2832,Thomas-Barker,7729.17,3433.27,2013,2023
2833,Anita-Morris,18412.3,1558.43,1999,2003
