id,name,salary,bonus,hiring_year,dismissing_year
5408,Yvonne-Woods,12211.86,3573.99,2005,2012
5409,Shelby-Gray,4473.2,3248.47,2023,2023
5410,Jim-Stevenson,14554.05,6636.33,2005,2007
5411,Katherine-Wong,17854.1,6073.78,2005,2022
5412,Brandy-Fernandez,7440.42,4902.49,2009,2017
5413,Gina-Wong,19708.09,6625.71,1998,2010
5414,Laurie-Arias,7920.16,5415.97,2009,2011
5415,Randall-Phillips,33926.2,6047.4,1990,2020
5416,Madison-Banks,22973.09,2361.13,1997,2002
5417,Amy-Woods,20715.78,5646.92,1998,2007
5418,Audrey-Oneill,19078.96,1316.71,2002,2019
5419,Joyce-Gray,7429.15,4526.13,2009,2013
5420,Todd-Herrera,11196.57,637.22,2005,2016
5421,Kenneth-Riley,7037.87,3004.11,2009,2015
5422,Darius-Hill,33683.71,5260.31,1990,2016
5423,William-Taylor,11558.69,2136.83,2005,2022
5424,Evan-Patel,36542.88,4167.83,1990,1991
5425,Bonnie-Rice,28887.61,4767.99,1990,1991
5426,Brianna-Munoz,25753.85,5213.54,1990,2006
5427,Maxwell-Bennett,25463.56,5706.01,1990,1997
5428,Krista-Nelson,5410.49,4401.47,2011,2015
5429,Courtney-Herrera,26897.86,4138.28,1990,2017
5430,Loretta-Hunt,35610.91,4063.29,1990,2019
5431,Meredith-Soto,24900.39,5525.41,1990,1994
5432,Sean-Coffey,20082.43,6065.3,1998,2005
5433,Crystal-Herrera,21381.23,1632.21,1998,2021
5434,Toni-Davis,11794.8,6817.2,2005,2022
5435,George-Wilkinson,7120.22,4034.73,2009,2013
5436,Charles-Coffey,31997.67,5080.68,1990,2008
5437,Andre-King,19179.71,5740.67,2001,2010
5438,Monica-Walton,33779.66,4283.98,1990,2005
5439,Kaitlyn-Trevino,3826.75,2307.15,2023,2023
5440,Stephanie-Hale,20926.74,5806.43,1998,2014
5441,Yvette-Howell,8144.34,3141.39,2009,2013
5442,Adam-Baker,17630.9,1577.09,2005,2016
5443,Parker-Trevino,28719.71,3756.53,1990,2012
5444,Albert-Jones,22123.25,2854.38,1998,2021
5445,Grant-Hicks,7415.27,3267.4,2009,2009
5446,John-Arias,14262.78,1457.77,2005,2020
5447,Justin-Thomas,37097.64,1371.55,1990,2016
5448,Grant-Palmer,10546.87,5308.34,2005,2017
5449,Sherry-Robinson,20828.2,5960.21,1998,2004
5450,Lorraine-Arias,7531.3,5389.51,2009,2022
5451,Gregg-Miller,28970.88,1168.54,1990,2003
5452,Donald-Barrera,5081.08,1175.23,2022,2022
5453,Maria-Anderson,6219.67,3586.77,2011,2013
5454,Jonathan-Palmer,33671.38,865.86,1990,2012
5455,Alison-Christensen,27543.66,3034.69,1990,2014
5456,Laurie-Weaver,25449.95,4621.63,1990,2011
5457,Allison-Wolfe,19066.67,3071.95,2004,2014
5458,Patricia-Weber,28127.88,2754.53,1990,2004
5459,Richard-Banks,11888.87,3164.06,2005,2014
5460,Kaitlyn-Dixon,16729.62,4616.03,2005,2022
5461,Eddie-Christian,11226.47,5073.95,2005,2023
5462,Tami-Rice,30357.38,126.25,1990,2002
5463,Christine-Malone,37061.02,2209.68,1990,1994
5464,Alice-Bennett,23756.49,4887.51,1990,1991
5465,Zachary-Allen,32212.54,1515.56,1990,2013
5466,Tami-Palmer,10142.23,6171.16,2005,2015
5467,Richard-Rodriguez,27613.8,1104.01,1990,1993
5468,Sherry-Coffey,14193.94,852.01,2005,2019
5469,Mike-Miller,4400.58,4359.64,2023,2023
5470,Katherine-Costa,12671.98,3164.88,2005,2006
5471,Arthur-Newman,32529.68,1449.5,1990,2012
5472,John-Hale,2427.56,959.35,2023,2023
5473,Tammy-Wolfe,11136.34,2078.11,2005,2011
5474,Keith-Hayes,4596.42,2699.31,2022,2023
5475,Steven-Rose,7334.82,3469.44,2009,2018
5476,Briana-Bennett,36451.72,4976.75,1990,2000
5477,Alexa-Hill,22620.94,1042.48,1997,2007
5478,Victoria-Hicks,10483.47,6476.01,2005,2017
5479,Alexa-Mitchell,19090.38,3944.74,2001,2005
5480,Brandi-White,9089.99,6404.64,2005,2011
5481,Lisa-Costa,33085.63,3128.66,1990,1997
5482,Rhonda-Munoz,36959.61,5432.15,1990,2021
5483,Isaiah-Herrera,20785.8,1841.77,1998,2017
5484,Martha-Peterson,23772.97,938.24,1990,1996
5485,Laura-Brown,20489.5,6955.85,1998,2007
5486,Jimmy-Benson,9065.21,4922.91,2005,2012
5487,Joel-Benson,15091.95,2128.1,2005,2010
5488,Christine-Dixon,34750.28,1969.8,1990,2001
5489,Melanie-Morris,12760.22,2272.11,2005,2022
5490,Luis-Mitchell,23320.33,3298.86,1990,2008
5491,Derek-Newman,9553.34,2724.58,2005,2020
5492,Danielle-Rice,5091.76,1616.22,2022,2023
5493,Natalie-Hunt,12987.8,2983.95,2005,2007
5494,Veronica-Bates,17321.09,4776.62,2005,2011
5495,Alexander-Oneill,21713.69,2645.78,1998,2009
5496,Catherine-Howell,7363.39,2851.01,2009,2011
5497,Caroline-Arias,31774.0,3800.05,1990,2005
5498,Alison-Riley,30593.25,4270.57,1990,2001
5499,Tonya-Murphy,12486.59,456.72,2005,2007
5500,Madison-Phillips,8829.16,6143.4,2005,2023
5501,Maxwell-Hicks,15241.11,791.28,2005,2007
5502,Denise-Mcdonald,31145.57,6266.75,1990,2007
5503,Alicia-Smith,25974.61,2017.95,1990,1999
5504,Amy-Hunt,4081.59,3508.53,2023,2023
5505,Breanna-Mcintyre,35125.52,1819.69,1990,2021
5506,Ronald-Gordon,6387.39,3497.96,2011,2015
5507,Carol-Fernandez,14125.33,4941.26,2005,2017
5508,Henry-Gibson,24253.4,5677.2,1990,2012
5509,Jill-Diaz,6717.81,5737.0,2011,2013
5510,Samantha-Murphy,33083.0,6166.47,1990,1993
5511,Katherine-Martinez,7365.05,2474.32,2009,2011
5512,Barbara-Diaz,37487.24,6684.59,1990,2003
5513,Maria-Kaiser,23745.64,435.91,1990,2004
5514,Alice-Patel,11521.03,4503.1,2005,2005
5515,Adam-Coffey,11036.01,4359.02,2005,2018
5516,Mitchell-Watson,7230.01,2494.43,2009,2019
5517,Amy-Coffey,4315.66,3749.64,2023,2023
5518,Tonya-Costa,13975.7,3499.9,2005,2011
5519,Daniel-Guerrero,14424.75,6480.23,2005,2006
5520,Lydia-Stevenson,5600.16,5424.85,2011,2022
5521,Melanie-Morrow,27171.28,2662.76,1990,2014
5522,Courtney-Bennett,23672.94,3566.03,1990,2006
5523,Alexandra-Brown,10523.39,5374.4,2005,2009
5524,Catherine-Green,37038.78,3436.42,1990,2006
5525,Melissa-Williams,22549.47,491.23,1997,2010
5526,Erik-Dixon,27266.0,3732.92,1990,2022
5527,Gregory-Perez,28660.12,866.54,1990,2005
5528,Kristen-Watts,36883.83,4068.88,1990,2017
5529,Anne-Brown,20453.64,4123.48,1998,2017
5530,Miguel-Munoz,25594.61,6107.7,1990,1993
5531,Lauren-Rodriguez,37647.37,4490.44,1990,2003
5532,Jessica-Hester,25299.2,2374.46,1990,2008
5533,Marc-Newman,10968.05,4757.15,2005,2011
5534,Shelby-Davis,16596.19,1496.64,2005,2016
5535,Donald-Lindsey,22169.0,5046.88,1997,2017
5536,Jamie-Gallagher,26660.6,3216.24,1990,2012
5537,Sherry-Patel,6148.87,772.58,2011,2016
5538,Thomas-Klein,22370.79,3154.28,1997,2020
5539,Christopher-Shaw,6930.29,850.29,2011,2012
5540,Alice-Gonzalez,15653.37,2651.63,2005,2018
5541,Andrew-Garrett,33800.7,6570.18,1990,2018
5542,Joshua-Fernandez,4054.44,126.74,2023,2023
5543,Kristina-Mitchell,24881.63,3875.72,1990,1996
5544,Ronald-White,25524.12,1108.91,1990,2002
5545,Kim-Fox,6762.59,4392.94,2011,2021
5546,Zachary-Davis,23956.61,4040.09,1990,2002
5547,Caroline-Riley,23292.62,3185.54,1990,2019
5548,Gina-Alvarez,22716.99,2389.4,1997,2020
5549,Madison-Hester,26172.1,5369.99,1990,2011
5550,Latoya-Flores,10022.31,377.77,2005,2013
5551,Wanda-Stevenson,37608.04,4972.28,1990,2000
5552,Nicole-Williams,32430.33,522.04,1990,2005
5553,Gina-Stevenson,37223.12,5553.95,1990,2012
5554,Yvonne-Christensen,9337.03,3987.99,2005,2023
5555,Yvette-Patel,16191.69,2139.09,2005,2015
5556,Jared-Watson,35717.22,3480.0,1990,2009
5557,Rachel-Banks,15799.65,1131.74,2005,2014
5558,Dean-Parks,35930.32,6819.54,1990,2022
5559,Luis-Riley,7762.4,6347.18,2009,2020
5560,Carol-Wong,4277.79,1922.12,2023,2023
5561,Sarah-Pena,34636.99,799.54,1990,2021
5562,Zachary-Coffey,13778.49,2086.54,2005,2008
5563,Henry-Marsh,7867.37,1216.55,2009,2018
5564,Theresa-Hunt,29830.41,6492.5,1990,2000
5565,Matthew-Munoz,10447.33,6655.12,2005,2006
5566,Ashley-Davis,21417.98,2643.72,1998,2006
5567,Melissa-Oneill,24099.9,1963.73,1990,1995
5568,Donald-Benson,28859.96,6150.14,1990,2022
5569,Crystal-Sexton,12975.13,5679.05,2005,2020
5570,Emily-Guerrero,23718.6,5442.47,1990,2020
5571,Yvette-Mathis,3970.72,2067.64,2023,2023
5572,Maria-Hayes,8146.23,4573.22,2009,2019
5573,Mark-Gordon,25442.13,4961.13,1990,1996
5574,Toni-Williams,19921.28,349.07,1998,2021
5575,Gregory-Weber,16849.43,514.66,2005,2017
5576,Anne-Sexton,25048.7,3495.6,1990,2007
5577,Sara-Munoz,36298.13,4694.09,1990,2005
5578,Jimmy-Patel,4724.4,1783.15,2022,2022
5579,Cheryl-Rice,22990.4,1319.36,1997,2015
5580,Bruce-Guerrero,19750.52,3717.04,1998,2007
5581,Michael-Johnson,23884.5,2295.88,1990,2021
5582,Stephanie-Woods,11577.52,655.24,2005,2021
5583,Bryan-Stevenson,37257.66,603.59,1990,2003
5584,Sheila-Young,21091.07,523.8,1998,2020
5585,Keith-Murphy,30621.64,3431.71,1990,1995
5586,Debra-Peterson,19371.67,5039.95,1998,2003
5587,Ann-Soto,34684.34,5607.58,1990,2013
5588,Angela-Sexton,17946.22,3609.61,2005,2010
5589,Joanna-Rice,19998.05,6137.05,1998,2022
5590,Holly-Shaw,24535.11,6752.11,1990,2002
5591,Susan-Odom,18759.9,3443.96,2005,2021
5592,Beverly-Arias,19476.7,2539.35,1998,1998
5593,Jack-Allen,5903.6,1506.73,2011,2012
5594,Joshua-Garrett,37616.24,3394.75,1990,2003
5595,Rachel-Lindsey,22378.25,795.3,1997,1997
5596,Bruce-Baker,10321.98,3796.5,2005,2005
5597,Bobby-Phillips,6876.62,973.91,2011,2011
5598,Johnny-White,22451.91,2626.22,1997,2007
5599,Wayne-Morris,28020.0,6751.66,1990,2012
5600,Beverly-Walton,37399.65,2539.49,1990,1995
5601,Alyssa-Lindsey,35261.09,909.83,1990,2008
5602,Briana-Serrano,31145.33,685.14,1990,2013
5603,Amy-Howell,32814.77,402.53,1990,2001
5604,Diane-Robinson,11769.03,4480.28,2005,2019
5605,Rick-Robinson,28642.53,2402.34,1990,2016
5606,Renee-Parks,21509.08,3504.04,1998,2002
5607,Corey-Brown,33044.54,5821.97,1990,2020
5608,Morgan-Benson,26316.98,2281.76,1990,1993
5609,Heather-Howell,15269.38,6141.04,2005,2020
5610,Julia-Banks,2315.44,970.32,2023,2023
5611,Tami-Mathis,5996.18,110.88,2011,2016
5612,Jose-Martinez,3940.0,1393.84,2023,2023
5613,Bonnie-Hester,32022.5,341.69,1990,1993
5614,Bradley-Miller,14772.25,3869.24,2005,2005
5615,Vanessa-Woods,28809.48,1492.62,1990,2016
5616,Taylor-Watts,35038.9,6579.07,1990,2012
5617,Dan-Morris,27142.25,6957.48,1990,2004
5618,Monica-Walker,32806.45,5132.86,1990,2001
5619,Ronald-Klein,18571.01,1244.51,2005,2013
5620,Anthony-Bates,18851.81,3056.02,2005,2021
5621,Brittany-Stevenson,20528.9,6479.65,1998,2005
5622,Michele-Woods,5601.58,658.93,2011,2020
5623,Scott-Klein,16654.74,6329.06,2005,2014
5624,Johnathan-Dixon,3710.67,1027.35,2023,2023
5625,Caroline-Munoz,18311.05,418.48,2005,2007
5626,Tami-Hunt,23550.96,563.6,1990,2007
5627,Samantha-Baker,28744.11,5332.72,1990,2013
5628,Rick-Watson,30317.21,6754.46,1990,2018
5629,Sheila-Watts,11808.74,6975.02,2005,2015
5630,Joel-Coffey,33691.16,1740.71,1990,2023
5631,Mike-Marsh,36010.08,1210.73,1990,2009
5632,Kristen-Oneill,22103.14,3075.53,1998,2007
5633,Kelly-Gallagher,13996.1,2602.58,2005,2021
5634,Paul-White,22054.3,1258.99,1998,2018
5635,Jared-Barker,7099.5,5741.18,2009,2017
5636,April-Trevino,27292.32,5419.1,1990,2021
5637,Jeffrey-Hicks,20508.65,4043.98,1998,2021
5638,Kaitlyn-Hill,11301.9,5200.77,2005,2006
5639,Steven-Malone,29929.68,1825.67,1990,2001
5640,Brandon-Hicks,23352.03,1144.59,1990,2021
5641,Julia-Banks,9736.03,5980.3,2005,2017
5642,Caroline-Soto,4570.31,2694.0,2022,2023
5643,Sabrina-Taylor,4836.28,3166.48,2022,2022
5644,Annette-Rice,26616.34,1683.51,1990,2009
5645,Bonnie-Cook,23043.62,932.14,1997,1999
5646,Ronald-Davis,23499.41,4415.59,1990,2005
5647,Catherine-Herrera,26831.04,4901.24,1990,2009
5648,Debra-Watson,3244.7,647.95,2023,2023
5649,Victoria-Harrison,9186.99,6721.2,2005,2013
5650,Melissa-Shaw,9879.91,6619.16,2005,2021
5651,Phillip-Fernandez,21067.69,1884.91,1998,2004
5652,Jasmine-Soto,18289.63,2896.6,2005,2010
5653,Wanda-Martin,35296.65,5536.32,1990,2016
5654,Brandon-Young,17019.73,6092.62,2005,2014
5655,Mike-Parks,33863.65,2834.1,1990,1998
5656,Antonio-Wong,6144.24,4095.66,2011,2013
5657,Jerry-Mitchell,13643.29,6606.63,2005,2023
5658,Sara-Hayes,14180.63,5714.11,2005,2018
5659,Wendy-Hill,17007.43,4533.0,2005,2006
5660,Tasha-Mcdonald,22464.93,4293.4,1997,2023
5661,Patrick-Oneill,37376.53,4947.1,1990,2004
5662,Diane-Weber,15124.46,2498.62,2005,2012
5663,Jamie-Walker,22106.78,3075.12,1998,2014
5664,Miguel-Wolfe,27280.47,432.76,1990,2007
5665,Carol-Soto,8049.62,5711.74,2009,2017
5666,Daniel-Rhodes,2903.55,1359.45,2023,2023
5667,Katie-Nelson,19898.31,4570.99,1998,2010
5668,Seth-Dixon,32618.68,3289.91,1990,2019
5669,Angie-Davis,37200.55,4447.93,1990,2014
5670,Maria-Miller,21010.7,5404.48,1998,2022
5671,Jill-Rhodes,27862.15,6019.61,1990,1996
5672,James-Walton,20874.6,2410.69,1998,2011
5673,Brian-Davis,17470.47,2957.35,2005,2018
5674,Alexa-Nelson,16840.16,5189.0,2005,2016
5675,Shelley-Nelson,16542.94,4691.89,2005,2015
5676,Ana-Munoz,7607.77,3249.03,2009,2016
5677,Kyle-Flores,12677.7,1045.42,2005,2011
5678,Bryan-Brown,15540.19,1425.29,2005,2015
5679,Mariah-King,30914.49,723.64,1990,2021
5680,Alice-Hester,26116.56,1303.11,1990,2012
5681,Juan-Hunt,36919.38,6236.14,1990,2014
5682,Todd-Allen,25903.77,371.62,1990,2008
5683,Cassandra-White,35251.08,3977.87,1990,2008
5684,Deanna-Bennett,14241.55,1647.49,2005,2019
5685,Allison-Walton,31689.91,769.37,1990,1992
5686,Brandi-Bennett,28029.11,6560.88,1990,1992
5687,Susan-Parks,12327.25,1167.83,2005,2016
5688,Elizabeth-Perez,4375.48,2771.43,2023,2023
5689,Christine-Ho,34230.78,2548.73,1990,2000
5690,Victoria-Martin,15115.79,6794.68,2005,2012
5691,Jonathan-Gallagher,14736.07,6740.57,2005,2011
5692,Annette-Gonzalez,14330.14,4958.81,2005,2014
5693,Melanie-Martin,28615.85,2502.28,1990,2006
5694,Michelle-Perez,35711.05,3786.91,1990,1993
5695,Douglas-Walton,33513.99,5746.71,1990,1998
5696,Lisa-Phillips,14135.06,5836.88,2005,2006
5697,Charles-Perez,23610.5,233.26,1990,2006
5698,Brandi-Mcdonald,26009.2,1233.42,1990,2009
5699,Crystal-Marsh,30161.7,1886.72,1990,1990
5700,Bruce-Parks,37511.28,3729.52,1990,1992
5701,Rhonda-Johnson,5127.98,4814.94,2021,2022
5702,Anna-Trevino,11783.15,4959.47,2005,2013
5703,Patrick-Guerrero,7452.3,357.88,2009,2019
5704,Walter-Parks,27523.16,2851.61,1990,2011
5705,Wendy-Rose,22103.2,394.1,1998,2017
5706,Heather-Martinez,12017.43,3081.79,2005,2022
5707,Emily-Gallagher,30762.86,4644.64,1990,2014
5708,Wayne-Perez,25616.29,2120.77,1990,2018
5709,Diane-Banks,30857.29,3805.47,1990,2021
5710,Luis-Peterson,28084.4,6556.19,1990,2020
5711,Marie-Rice,25678.52,198.33,1990,2003
5712,Bobby-Martinez,18165.26,6094.47,2005,2021
5713,Michael-Oneill,29966.74,5721.24,1990,1990
5714,Julie-Davis,31281.09,2944.71,1990,2003
5715,Teresa-Taylor,32053.01,4988.43,1990,2013
5716,Thomas-Lindsey,27650.23,690.05,1990,1999
5717,Austin-Pena,25059.5,3710.5,1990,2017
5718,Briana-Gray,23367.7,748.39,1990,2000
5719,Catherine-Guerrero,21507.58,5611.65,1998,2021
5720,Isaiah-Miller,10969.86,2132.46,2005,2014
5721,Julie-Perez,27885.66,366.46,1990,2004
5722,Kenneth-Dixon,31222.61,4264.47,1990,2007
5723,Justin-Mcdonald,35127.63,4765.45,1990,2020
5724,Stacey-Smith,16475.33,5476.64,2005,2011
5725,Caroline-Peterson,23784.44,4479.06,1990,1991
5726,Jodi-Woods,34852.51,1494.75,1990,1997
5727,Candace-Hester,24185.13,3885.37,1990,2003
5728,Antonio-Robinson,36136.92,5859.36,1990,2022
5729,Gregg-Davis,2284.62,2267.1,2023,2023
5730,Ryan-Rose,3394.84,2426.03,2023,2023
5731,Ashley-Phillips,12232.96,745.25,2005,2013
5732,Candace-Woods,6766.14,1184.61,2011,2023
5733,Rhonda-Smith,2825.82,2282.93,2023,2023
5734,Gregory-Phillips,19051.87,5203.7,2004,2004
5735,Sherry-Walker,10786.05,1381.27,2005,2009
5736,Ian-Davis,28591.29,5144.63,1990,2007
5737,Heather-Jones,36354.75,3613.45,1990,2016
5738,Robert-Taylor,10163.94,4845.47,2005,2020
5739,Julie-Robinson,33065.59,1667.5,1990,2013
5740,Johnny-Costa,9575.45,5934.54,2005,2007
5741,Katie-Robinson,26107.35,6688.99,1990,2023
5742,Tiffany-Hale,22992.51,4403.37,1997,2023
5743,Stacey-Howell,26051.71,3698.74,1990,2015
5744,Evan-Rose,9335.06,3572.32,2005,2006
5745,Miguel-Robinson,36970.99,6119.17,1990,1998
5746,Ricky-Palmer,32975.53,3442.55,1990,2016
5747,Marc-Peterson,11386.31,2390.25,2005,2006
5748,Jasmine-White,16133.96,573.72,2005,2010
5749,Melissa-Serrano,22822.11,5571.1,1997,2022
5750,Brandy-Gibson,20782.87,2206.52,1998,2000
5751,Kathryn-Guerrero,7969.37,3254.04,2009,2021
5752,Darius-Stevenson,9386.02,6136.62,2005,2020
5753,Kevin-Gonzalez,10777.9,839.91,2005,2015
5754,Andre-Stevenson,7356.99,2917.55,2009,2016
5755,Brad-Garrett,17928.99,1432.78,2005,2016
5756,Stacy-Soto,34888.8,6964.37,1990,2016
5757,Scott-Johnson,28622.73,1925.0,1990,2018
5758,Alyssa-Weaver,9209.95,6013.55,2005,2019
5759,Tyler-White,32230.66,3286.36,1990,2023
5760,Deanna-Wilkinson,31261.08,3068.19,1990,2011
5761,Courtney-Mcdonald,7901.76,5506.77,2009,2018
5762,Sarah-Newman,15588.97,1110.46,2005,2018
5763,Alexandra-Hester,36543.0,4547.22,1990,1994
5764,Tara-Mcdonald,11472.16,4272.2,2005,2017
5765,Cheryl-Shaw,32691.96,5663.42,1990,2012
5766,Jonathan-Serrano,18354.25,2372.68,2005,2016
5767,Sherry-Gray,27220.58,2747.72,1990,2006
5768,Shelby-Riley,15893.14,3827.4,2005,2023
5769,Jimmy-Oneill,32418.33,1906.92,1990,2005
5770,Gary-King,27528.46,6539.9,1990,2017
5771,Nathaniel-Arias,8428.97,2811.24,2005,2014
5772,Christina-Taylor,5404.22,626.74,2011,2019
5773,Jared-Wolfe,18997.15,2826.99,2005,2006
5774,Ricky-Mitchell,33391.29,3678.11,1990,2014
5775,Deborah-Pena,21609.53,3587.58,1998,1998
5776,Ian-Shaw,31876.66,3250.6,1990,1993
5777,Diane-Watson,24272.03,2263.62,1990,1997
5778,Christopher-Nelson,28898.14,2670.79,1990,1992
5779,Mitchell-Wilkinson,31443.02,5591.19,1990,1997
5780,Taylor-Hale,34655.19,3522.32,1990,1998
5781,George-Barker,8569.24,5780.94,2005,2014
5782,Juan-Flores,7821.44,4030.05,2009,2011
5783,Yvonne-Gonzalez,14820.28,930.71,2005,2006
5784,Jay-Martinez,11070.17,5539.09,2005,2019
5785,Chad-Mathis,22130.86,4673.44,1998,2005
5786,Bobby-Jones,15859.96,330.05,2005,2009
5787,Jasmine-Mitchell,30331.52,4180.96,1990,2009
5788,Tracy-Christian,12142.88,463.59,2005,2023
5789,Kim-Martin,31974.46,4976.55,1990,2021
5790,Tonya-Harrison,20184.21,4370.0,1998,2019
5791,Laurie-Miller,29455.91,1787.22,1990,2015
5792,Kathleen-Christian,10136.12,3531.76,2005,2017
5793,Edwin-Williams,25759.3,2918.67,1990,1997
5794,Eric-Peterson,15329.5,6533.94,2005,2023
5795,Tasha-Watson,16706.4,5823.4,2005,2013
5796,Mike-Mcintyre,4194.39,3740.42,2023,2023
5797,Sheila-Weaver,30844.62,6227.98,1990,2023
5798,Kristen-Elliott,34703.14,6335.29,1990,2019
5799,Peter-Barrera,22921.24,2786.93,1997,2010
5800,Gwendolyn-Mcintyre,19642.25,1138.61,1998,2014
5801,Brittany-Marsh,6463.32,5549.03,2011,2013
5802,Katherine-Watson,32605.66,1966.69,1990,2008
5803,Evan-Mathis,34074.46,5399.81,1990,2022
5804,Curtis-Ho,19613.66,4736.3,1998,2002
5805,Aaron-Gallagher,13927.42,930.74,2005,2006
5806,Steven-Wong,26197.44,2218.96,1990,2015
5807,Kimberly-Nelson,29268.28,2189.87,1990,2009
5808,Kevin-Munoz,7348.69,4172.53,2009,2011
5809,Alyssa-Flores,18351.03,5863.71,2005,2007
5810,Bethany-Malone,13363.29,2622.06,2005,2019
5811,Denise-Klein,25976.58,5971.32,1990,2017
5812,Maria-Fernandez,20890.69,2998.72,1998,2022
5813,Luis-Bennett,10004.43,3306.11,2005,2022
5814,Marie-Peterson,16669.29,873.09,2005,2021
5815,Timothy-Smith,19812.27,1965.01,1998,2011
5816,Jasmine-Christensen,32155.23,1767.13,1990,1992
5817,Johnny-Bates,31303.42,1568.52,1990,2013
5818,Dan-Watts,20160.58,904.54,1998,2005
5819,Christina-Garrett,33768.29,760.19,1990,2004
5820,Patrick-Young,6769.65,3944.85,2011,2013
5821,Brandon-Arias,32384.33,5393.02,1990,2012
5822,Dylan-Martin,16027.32,3342.66,2005,2007
5823,Jodi-Walker,11669.41,2354.18,2005,2020
5824,Renee-Woods,2038.19,500.05,2023,2023
5825,Ann-Anderson,32314.88,251.26,1990,2003
5826,Meredith-Walker,20568.99,2627.72,1998,2003
5827,Sierra-Weber,23694.74,2913.55,1990,2016
5828,Christian-Allen,12232.47,3704.53,2005,2010
5829,Jamie-Parks,37683.02,6244.72,1990,1993
5830,Ryan-Hayes,18579.12,5921.03,2005,2017
5831,Patty-Gordon,22399.63,2723.22,1997,2009
5832,Donald-Sexton,26208.02,4651.11,1990,1999
5833,Sandra-Ho,6843.68,3677.96,2011,2023
5834,Kaitlyn-Rice,12763.81,2827.62,2005,2023
5835,Mike-Thomas,10443.48,828.33,2005,2019
5836,Robert-Mcdonald,18700.37,4168.52,2005,2005
5837,Carol-Nelson,15558.83,1514.02,2005,2022
5838,Sonya-Barrera,37389.89,6078.98,1990,2007
5839,Gabrielle-Rice,9946.97,6570.06,2005,2023
5840,Johnathan-Ho,23365.06,4021.89,1990,2007
5841,Daniel-Wong,16544.37,4621.11,2005,2014
5842,Amy-Mcdonald,35566.93,2516.46,1990,2011
5843,Erik-Phillips,18648.42,422.69,2005,2012
5844,Jonathan-Perez,14943.25,1792.16,2005,2013
5845,Ricky-Smith,17250.95,3839.28,2005,2012
5846,Andre-Ho,8055.25,6451.48,2009,2013
5847,Laurie-Brown,20479.07,5625.87,1998,2005
5848,Amy-Dixon,15828.04,2864.95,2005,2013
5849,Miguel-Benson,15340.2,3817.03,2005,2023
5850,William-Costa,10938.2,4079.28,2005,2023
5851,Sierra-Jones,36268.23,1962.88,1990,1999
5852,Timothy-Costa,24287.58,4295.56,1990,2022
5853,Susan-Newman,37511.48,3043.85,1990,2002
5854,Jimmy-Peterson,35615.13,1144.08,1990,2009
5855,Sheryl-Hill,8428.25,6436.02,2005,2013
5856,Kathleen-Morrow,19242.29,2357.86,2000,2001
5857,Elizabeth-Dixon,31098.42,4476.91,1990,1999
5858,Douglas-Alvarez,27148.74,2435.69,1990,2011
5859,Maxwell-Flores,26065.37,4936.05,1990,1999
5860,Grant-Anderson,6259.86,6102.68,2011,2018
5861,Patrick-Johnson,10486.42,3432.8,2005,2011
5862,Anita-Christensen,32085.84,117.29,1990,1993
5863,Jimmy-Guerrero,35370.72,772.28,1990,2019
5864,Tina-Rhodes,10851.86,592.41,2005,2010
5865,Janice-Nelson,23546.93,5947.63,1990,2012
5866,Christian-Gibson,32775.25,5657.71,1990,2018
5867,Melissa-Rodriguez,14896.04,1300.32,2005,2015
5868,Barbara-Wong,3128.64,447.74,2023,2023
5869,Steven-Watts,22907.99,1304.97,1997,2014
5870,Michael-Robinson,28541.17,3665.65,1990,2019
5871,Christian-Shaw,33758.93,6358.33,1990,2012
5872,Kaitlyn-Brown,32407.07,6892.47,1990,2015
5873,Eric-Costa,16174.0,3931.22,2005,2016
5874,Kristina-Elliott,24809.36,1865.67,1990,1993
5875,Henry-Sexton,31330.03,5206.18,1990,2021
5876,Alice-Perez,14774.88,1872.64,2005,2009
5877,Rachel-Williams,3110.03,2340.88,2023,2023
5878,Danielle-Lindsey,25749.07,1607.34,1990,2022
5879,Diane-Walton,30719.91,1481.62,1990,2011
5880,Johnathan-Palmer,14439.86,3288.53,2005,2009
5881,Amber-Trevino,26912.67,1003.11,1990,2021
5882,Teresa-Christensen,14855.88,2219.75,2005,2010
5883,Juan-Walker,1549.18,609.86,2023,2023
5884,Victor-Rose,26779.04,4558.54,1990,2007
5885,Allison-Williams,23271.47,6560.97,1996,2023
5886,Grant-Marsh,16755.56,2889.35,2005,2019
5887,George-Watts,16495.09,281.63,2005,2009
5888,Joseph-Watson,30006.02,883.35,1990,2010
5889,Justin-Rice,33850.06,2203.9,1990,2022
5890,Holly-Hale,27339.27,5364.29,1990,1990
5891,Brittany-Allen,5832.79,179.42,2011,2018
5892,Edwin-Thomas,31303.56,1280.54,1990,2012
5893,Katie-Dixon,17890.45,356.99,2005,2018
5894,Anne-Barker,26964.46,537.47,1990,1999
5895,Ricky-Hester,32492.61,459.49,1990,1998
5896,Bryan-Costa,1770.23,635.52,2023,2023
5897,Carrie-Hill,36964.38,132.49,1990,1994
5898,Melissa-Alvarez,32985.75,5118.8,1990,1996
5899,Tara-Morrow,34866.53,870.09,1990,2020
5900,Joanna-Baker,7738.87,998.03,2009,2010
5901,Stacie-King,34958.17,3484.94,1990,2014
5902,Taylor-Thomas,36544.72,1167.78,1990,2006
5903,Shelley-Mcintyre,22879.14,2887.26,1997,2009
