id,name,salary,bonus,hiring_year,dismissing_year
1245,Austin-Murphy,13392.45,701.77,2020,2023
1246,Jill-Costa,36009.2,3648.56,2004,2007
1247,Kristina-Weber,37408.07,5546.28,1996,1998
1248,April-Murphy,32223.38,1867.07,2011,2021
1249,Toni-White,8689.59,1248.76,2020,2022
1250,George-Martinez,29797.66,3137.09,2011,2023
1251,Loretta-Davis,15965.5,4567.48,2019,2021
1252,Charles-Benson,17427.98,1201.68,2016,2022
1253,Julie-Oneill,36287.98,2891.23,2003,2019
1254,Donald-Trevino,28035.98,5757.06,2011,2016
1255,Alice-Cook,13585.83,1593.07,2020,2021
1256,Candace-Elliott,20996.07,2700.56,2011,2018
1257,Tyler-Christensen,21496.31,1390.27,2011,2017
1258,Andrew-Soto,3300.31,301.29,2022,2022
1259,Sherry-Marsh,34485.38,6175.1,2011,2020
1260,Valerie-Williams,20666.65,4588.57,2011,2018
1261,Travis-Morrow,15252.67,3979.42,2019,2022
1262,Betty-Morrow,21326.76,5406.87,2011,2015
1263,Kristine-Coffey,31155.29,6928.73,2011,2015
1264,Lorraine-Thomas,34839.5,1858.8,2011,2020
1265,Arthur-Gallagher,7356.16,628.77,2021,2022
1266,Yvette-Patel,7524.92,4286.15,2020,2021
1267,Maria-Sexton,9128.79,482.75,2020,2022
1268,Phillip-Gibson,31001.65,5738.48,2011,2014
1269,Todd-Pena,16872.32,1953.23,2017,2021
1270,Brandy-Gordon,28470.32,6204.44,2011,2019
1271,Nathan-Odom,9800.52,4733.04,2020,2022
1272,Benjamin-Wong,7047.41,1168.98,2021,2022
1273,Brenda-Gonzalez,23057.58,1012.51,2011,2020
1274,Cory-Parks,12710.87,4061.83,2020,2023
1275,Jason-Elliott,11247.71,1157.91,2020,2021
1276,Lorraine-Phillips,27278.96,3098.66,2011,2019
1277,Phillip-Hayes,37504.17,5226.56,1996,2021
1278,Bobby-Costa,20545.99,642.26,2011,2011
1279,Tammy-Walker,2687.7,519.11,2023,2023
1280,Sheryl-Palmer,34661.44,5032.8,2011,2016
1281,Kyle-Thomas,15949.58,4840.36,2019,2022
1282,Jonathan-Diaz,35045.77,6695.32,2011,2022
1283,Savannah-Perez,32788.14,6195.0,2011,2023
1284,Alexa-Rhodes,16296.45,2924.69,2018,2020
1285,Patrick-Harrison,31330.36,5690.35,2011,2018
1286,Adrian-Alvarez,10078.02,704.48,2020,2020
1287,Joseph-Mcdonald,36441.7,5359.21,2001,2008
1288,Francis-Marsh,10112.51,6756.13,2020,2021
1289,Calvin-Hunt,31401.36,650.66,2011,2023
1290,Victoria-King,28807.07,4027.44,2011,2018
1291,Mark-Klein,33851.54,465.57,2011,2011
1292,Deanna-Pena,6007.5,2082.06,2021,2021
1293,Shannon-Elliott,6367.51,1305.54,2021,2021
1294,Kathryn-Banks,11755.95,3738.9,2020,2022
1295,Eric-Hunt,18494.16,4779.22,2012,2017
1296,Ronald-Young,4596.43,923.07,2021,2023
1297,Todd-Murphy,23237.26,346.24,2011,2023
1298,Brianna-Martinez,28460.48,6278.7,2011,2012
1299,Audrey-Rice,12860.43,2297.82,2020,2021
1300,Laura-Costa,19910.67,4776.38,2012,2021
1301,Shelley-Barrera,32791.97,973.16,2011,2019
1302,Kristy-Soto,9552.07,2033.98,2020,2022
1303,John-Garrett,30560.32,1232.83,2011,2011
1304,Courtney-Wong,27639.38,5724.83,2011,2015
1305,Heather-Hill,24397.89,3822.74,2011,2012
1306,Rhonda-Christensen,37109.55,1954.91,1998,2003
1307,Stacy-Taylor,17908.34,6125.82,2016,2022
1308,Chad-Gordon,4705.06,301.15,2021,2023
1309,Veronica-Hunt,32045.3,1426.84,2011,2017
1310,Christine-Watts,17316.03,2761.87,2016,2019
1311,Ashley-Martin,19898.52,4440.21,2012,2023
1312,Calvin-Trevino,1711.28,1206.98,2023,2023
1313,Tonya-Morrow,19235.12,6103.83,2012,2012
1314,Steven-Rice,19746.23,5996.26,2012,2012
1315,Dan-Banks,13124.66,6289.45,2020,2020
1316,Jacob-Nelson,23918.79,2909.37,2011,2011
1317,Jeffrey-Gallagher,13727.05,1631.46,2020,2022
1318,Johnny-Parks,25407.57,4413.76,2011,2018
1319,Michael-Bennett,22590.75,3195.77,2011,2015
1320,Lauren-Riley,35831.78,969.35,2007,2023
1321,Juan-Elliott,29329.61,2833.8,2011,2017
1322,Krista-Green,29879.42,1735.76,2011,2012
1323,Samuel-Hicks,11343.53,1426.07,2020,2022
1324,Craig-Benson,28632.73,1847.12,2011,2014
1325,Ana-Sexton,20825.12,2477.42,2011,2018
1326,Jeffrey-Barrera,32437.16,2747.14,2011,2018
1327,Angel-Fernandez,26038.2,5114.17,2011,2023
1328,Anna-Benson,36867.66,5663.87,1998,1998
1329,James-King,30947.77,2144.88,2011,2019
1330,Craig-Howell,33666.77,6437.37,2011,2018
1331,Curtis-Hayes,30004.88,5659.55,2011,2023
1332,Tammy-Bennett,21282.88,3871.32,2011,2011
1333,Laurie-Watts,11723.07,1227.2,2020,2021
1334,Tanya-Patel,13091.79,4145.86,2020,2022
1335,Renee-Johnson,14305.54,1204.48,2020,2023
1336,Jim-Rhodes,26479.48,5287.66,2011,2016
1337,Jackie-Bates,7308.47,2068.12,2021,2021
1338,Kelly-Anderson,6380.38,1981.1,2021,2022
1339,Dylan-Perez,10299.59,2362.24,2020,2022
1340,William-Christensen,34248.98,4699.84,2011,2018
1341,Ryan-Riley,20458.82,5346.81,2011,2017
1342,Krista-Mitchell,6331.07,5546.0,2021,2023
1343,Holly-Herrera,20553.32,511.83,2011,2022
1344,Keith-Murphy,18827.32,4810.62,2012,2013
1345,Lisa-Wilkinson,30934.39,838.8,2011,2019
1346,Julie-Fox,27058.72,1472.31,2011,2014
1347,Teresa-Fox,28974.44,2885.57,2011,2012
1348,Cindy-Bennett,35100.78,2146.7,2011,2011
1349,Renee-Mcdonald,30326.5,1442.05,2011,2011
1350,Sara-Davis,20333.85,4499.52,2011,2023
1351,Alexander-Mcintyre,8437.78,675.63,2020,2022
1352,Elizabeth-Oneill,12613.51,6638.92,2020,2023
1353,Zachary-Hill,27160.65,3322.53,2011,2016
1354,Bruce-Alvarez,22971.54,6211.92,2011,2015
1355,Cindy-Lindsey,25721.21,2224.5,2011,2014
1356,Katherine-Palmer,14114.75,2716.36,2020,2020
1357,Danielle-Davis,5537.64,2275.29,2021,2023
1358,Sandra-Hale,13359.81,4785.33,2020,2020
1359,Jack-Thomas,31577.22,5914.83,2011,2013
1360,Calvin-Stevenson,35422.3,3872.44,2011,2016
1361,Eddie-Peterson,18899.42,592.93,2012,2016
1362,Manuel-Walker,13178.51,3083.2,2020,2021
1363,Jonathan-Martin,30934.03,844.77,2011,2021
1364,Patricia-Baker,35443.09,4388.76,2011,2018
1365,Ricky-Malone,23067.93,6551.42,2011,2019
1366,Christine-Mathis,3388.5,1042.67,2022,2022
1367,Tyler-Wong,10258.74,6054.76,2020,2021
1368,Christopher-Costa,18562.6,3610.62,2012,2022
1369,Ann-Stevenson,24108.23,179.3,2011,2017
1370,Todd-Woods,25352.54,473.47,2011,2018
1371,April-Parks,36556.29,4229.72,2001,2003
1372,Grant-Pena,24406.63,504.13,2011,2018
1373,Steven-Dixon,21267.17,1738.5,2011,2011
1374,Kristine-Hester,14343.37,3092.93,2020,2021
1375,John-Ho,21734.83,408.39,2011,2023
1376,Sandra-Bates,25771.82,4093.19,2011,2013
1377,Martha-Serrano,3884.23,368.92,2022,2023
1378,Pamela-Green,27865.84,1138.22,2011,2019
1379,Margaret-Malone,35443.95,2155.02,2011,2020
1380,Jesse-Trevino,20319.45,1557.46,2011,2023
1381,Bethany-Diaz,30226.4,3768.36,2011,2017
1382,Jacob-Hicks,28425.18,3151.1,2011,2019
1383,Walter-Patel,21173.7,2884.22,2011,2012
1384,Scott-Arias,8052.41,3204.21,2020,2023
1385,Alicia-Walton,9718.96,1954.28,2020,2020
1386,Dustin-Howell,23014.75,3463.67,2011,2020
1387,Joyce-Benson,19877.28,2320.33,2012,2023
1388,Carol-Herrera,35326.32,6165.73,2011,2017
1389,Arthur-Rhodes,20219.89,3490.7,2012,2018
1390,Tiffany-Barker,10394.35,6130.28,2020,2023
1391,Jasmine-Peterson,10566.23,871.43,2020,2021
1392,Cory-Young,27884.2,6760.19,2011,2019
1393,Robert-Miller,10818.65,6859.37,2020,2022
1394,Leah-Herrera,9658.28,1156.13,2020,2023
1395,Victoria-Wolfe,17475.91,1051.45,2016,2020
1396,Isaiah-Barrera,33348.75,6682.18,2011,2020
1397,Keith-Riley,33464.88,5404.4,2011,2018
1398,Jennifer-Mathis,36949.81,3961.4,1998,2006
1399,Allison-Trevino,13010.82,3293.49,2020,2022
1400,Stacie-Riley,36868.86,4532.0,1998,2017
1401,Derek-Weaver,6451.98,309.08,2021,2022
1402,Luis-Hester,8354.84,4319.9,2020,2023
1403,Katherine-Rodriguez,20887.75,2993.36,2011,2013
1404,Kelly-Peterson,20237.77,2555.31,2012,2014
1405,Jenna-Herrera,20113.97,2796.23,2012,2015
1406,Antonio-Gibson,10246.23,2583.74,2020,2023
1407,Caroline-Trevino,36797.96,2617.59,1998,2016
1408,Joshua-Martinez,7364.92,5606.94,2021,2023
1409,Carol-Taylor,10620.24,3650.51,2020,2022
1410,Nicole-Hunt,17442.92,1445.44,2016,2016
1411,Anita-Wolfe,21021.89,1737.99,2011,2013
1412,Angela-Brown,4238.28,3473.82,2021,2021
1413,Victoria-Riley,20565.86,389.12,2011,2020
1414,Juan-Peterson,3970.1,3771.24,2021,2023
1415,Jasmine-Malone,21863.27,4781.72,2011,2015
1416,Tammy-Phillips,12013.35,742.53,2020,2020
1417,Jacob-Walker,4727.43,2312.91,2021,2021
1418,Barbara-Serrano,17428.57,555.68,2016,2023
1419,Phillip-Young,11137.77,2162.7,2020,2020
1420,Donald-Rose,16847.36,3411.35,2017,2022
1421,Victor-Green,21772.82,1711.93,2011,2014
1422,Caroline-Walker,22842.53,249.36,2011,2015
1423,Shelley-Dixon,4341.86,876.88,2021,2021
1424,Corey-Mitchell,2059.98,1725.87,2023,2023
1425,Barbara-Kaiser,28952.74,3088.81,2011,2012
1426,Anita-Serrano,35028.61,1321.99,2011,2019
1427,Joseph-Munoz,33880.37,6800.28,2011,2017
1428,Douglas-Howell,7587.31,1569.73,2020,2020
1429,Tammy-Fernandez,12373.4,5768.87,2020,2023
1430,Holly-Stevenson,21654.74,1017.01,2011,2015
1431,Veronica-Wong,27440.22,1996.11,2011,2020
1432,Natalie-Martin,17776.91,4640.13,2016,2022
1433,Lydia-Weber,3277.65,1725.62,2022,2022
1434,Alyssa-Riley,19068.19,1114.35,2012,2014
1435,Kristine-Howell,14993.29,4461.1,2019,2021
1436,Pamela-Dixon,19337.92,2772.78,2012,2020
1437,Gordon-Costa,12691.52,2313.1,2020,2023
1438,Darius-Brown,35042.02,3834.07,2011,2014
1439,Laurie-Martin,2399.88,1462.27,2023,2023
1440,Christopher-Young,18653.62,1856.93,2012,2012
1441,Rodney-Hill,20945.51,2756.53,2011,2021
1442,Rhonda-Munoz,23775.56,2775.38,2011,2022
1443,Brandon-Trevino,31486.54,2331.73,2011,2011
1444,Jamie-Gordon,33325.57,1147.21,2011,2014
1445,Sabrina-Martin,7665.4,5481.34,2020,2021
1446,Henry-Flores,29484.54,4354.74,2011,2018
1447,Justin-Shaw,36217.11,5509.92,2003,2014
1448,Joanna-Barker,28491.37,4676.89,2011,2021
1449,Danielle-Allen,19252.27,2762.52,2012,2021
1450,Brenda-Mcdonald,36721.43,4749.5,1998,2000
1451,Brandi-Banks,23308.61,876.26,2011,2012
1452,Sarah-Hale,12158.5,4366.85,2020,2020
1453,Brandi-Sexton,36191.76,3113.54,2003,2007
1454,Cassandra-Hayes,19939.26,5722.19,2012,2019
1455,Marc-Ho,37310.0,597.58,1998,2009
1456,Jimmy-Weber,17652.13,807.27,2016,2023
1457,Nichole-Wilkinson,24365.99,4968.53,2011,2016
1458,Valerie-King,17714.4,1361.5,2016,2021
1459,Briana-Allen,18089.42,4784.04,2015,2015
1460,Tasha-Anderson,32605.68,6920.97,2011,2011
1461,Renee-White,16520.12,1392.54,2018,2018
1462,Jim-Watts,26890.14,204.51,2011,2015
1463,Lucas-Weaver,34703.83,1871.71,2011,2013
1464,Mark-Howell,27919.05,2311.14,2011,2011
1465,Olivia-Klein,9699.29,4148.53,2020,2022
1466,Sandra-King,8016.66,4990.15,2020,2020
1467,Caroline-Perez,30898.24,5159.13,2011,2020
1468,Beverly-Palmer,5463.2,4794.29,2021,2022
1469,Todd-Newman,19507.83,3689.46,2012,2015
1470,Lucas-Mcintyre,37745.69,4972.48,1996,2017
1471,Tina-Christensen,27822.85,897.96,2011,2021
1472,Maria-Benson,16532.66,888.49,2018,2020
1473,Erik-Davis,31087.31,4098.96,2011,2019
1474,Francis-Walton,17826.21,4049.95,2016,2017
1475,Stacy-Patel,27489.0,4362.75,2011,2023
1476,Melanie-Klein,30599.34,5904.66,2011,2013
1477,Charles-Sexton,17325.48,1433.27,2016,2018
1478,Kenneth-Lindsey,10067.01,5514.69,2020,2023
1479,Antonio-Parks,17583.25,5863.95,2016,2022
1480,Angela-Anderson,12271.87,3511.63,2020,2020
1481,Kevin-Hester,29793.86,6126.14,2011,2017
1482,Brenda-Weber,26217.5,429.35,2011,2013
1483,Grant-Fox,36647.28,1012.27,1998,2005
1484,Veronica-Peterson,12231.91,1144.43,2020,2020
1485,Chelsea-Riley,26815.0,288.89,2011,2019
1486,Dustin-Ho,37044.52,6140.16,1998,2007
1487,Natalie-Miller,37117.72,6517.96,1998,2015
1488,Jill-Banks,15744.96,329.95,2019,2023
1489,Melanie-Martinez,19504.47,2184.17,2012,2014
1490,Bruce-Christensen,8896.05,3321.68,2020,2020
1491,Jacob-Mathis,34394.21,2538.5,2011,2017
1492,Ronald-Young,26908.87,1781.13,2011,2021
1493,Kristen-Wong,19342.45,5584.65,2012,2013
1494,Carol-Ho,23442.39,4332.82,2011,2023
1495,Marie-Cook,8333.36,1944.22,2020,2023
1496,Mariah-Riley,22061.72,363.47,2011,2016
1497,Michelle-Hill,23648.36,2814.42,2011,2023
1498,Craig-Lindsey,12507.69,3190.7,2020,2020
1499,Patty-Walton,21193.14,2819.23,2011,2020
1500,Audrey-Howell,32146.59,3401.51,2011,2020
1501,James-Mcintyre,16519.58,2813.09,2018,2021
1502,Margaret-Flores,34073.33,3557.42,2011,2019
1503,Amber-Peterson,21159.63,4276.65,2011,2014
1504,Daniel-Weaver,28596.28,5515.93,2011,2018
1505,Henry-Watson,26280.31,4168.24,2011,2018
1506,Taylor-Watson,11814.48,3472.82,2020,2022
1507,Michael-Hale,35728.44,4685.96,2008,2014
1508,Dan-Martin,23134.06,4137.86,2011,2019
1509,Ricky-Wong,11361.51,1744.54,2020,2020
1510,Erik-Martinez,22674.39,5319.0,2011,2019
1511,Yvonne-Walton,8777.97,3947.0,2020,2022
1512,Bruce-White,15849.77,6318.51,2019,2019
1513,Sabrina-Alvarez,24933.41,5913.78,2011,2015
1514,Bonnie-Pena,10403.86,3933.69,2020,2020
1515,Tasha-Barker,7238.85,6162.35,2021,2023
1516,Jackie-Fox,18220.22,2173.79,2015,2022
1517,Nicholas-Hayes,12934.03,6129.02,2020,2022
1518,Monica-Banks,29005.92,309.29,2011,2016
1519,Leah-Watts,5212.28,469.7,2021,2023
1520,Juan-Sexton,4409.36,2668.27,2021,2022
1521,Ashley-Shaw,2542.98,888.21,2023,2023
1522,Denise-Coffey,32015.03,734.63,2011,2022
1523,Dylan-Mcintyre,27433.1,6478.79,2011,2022
1524,Tyler-Howell,17310.55,250.11,2016,2022
1525,Dan-Green,15868.47,4153.99,2019,2021
1526,Madison-Gonzalez,4904.19,1740.01,2021,2022
1527,Shelley-Anderson,19945.66,2444.53,2012,2014
1528,Kevin-Soto,10573.19,1971.46,2020,2020
1529,Lorraine-Young,36895.76,6797.65,1998,2015
1530,Andrew-Gonzalez,12798.25,222.07,2020,2022
1531,Lisa-Lindsey,4942.22,1195.03,2021,2023
1532,Megan-Wong,31941.91,6241.77,2011,2017
1533,Stephanie-Phillips,35853.08,6874.12,2007,2018
1534,April-Watson,33170.24,1192.01,2011,2023
1535,Andre-Wong,12940.84,128.53,2020,2023
1536,Samantha-Morris,10196.57,6437.37,2020,2023
1537,Deborah-Robinson,26998.12,6432.42,2011,2018
1538,Scott-Herrera,4568.17,1234.09,2021,2022
1539,Stacey-Baker,14762.14,939.09,2019,2021
1540,Margaret-Walton,2634.11,1708.31,2023,2023
1541,Allison-Gray,35773.9,5118.15,2008,2016
1542,David-Alvarez,23286.55,2206.37,2011,2014
1543,Daniel-Barker,21097.06,2998.86,2011,2020
1544,Evan-White,5440.52,3850.06,2021,2022
1545,Ashlee-Arias,17673.92,6985.69,2016,2020
1546,Gene-Wong,1607.78,292.91,2023,2023
1547,Victoria-Hunt,27224.83,461.5,2011,2023
1548,Angie-Mcintyre,23116.36,5538.06,2011,2021
1549,Gary-Allen,6084.52,1812.86,2021,2023
1550,Monica-Gray,31846.61,2856.24,2011,2013
1551,Samantha-Hayes,26373.05,5335.66,2011,2014
1552,Jessica-Coffey,11251.15,4044.53,2020,2023
1553,Larry-Miller,7198.66,5552.75,2021,2022
1554,Anne-Brown,35595.46,2068.76,2009,2016
1555,Gabrielle-Wolfe,9095.63,2111.99,2020,2022
1556,Stacey-Munoz,19037.51,3288.71,2012,2012
1557,Stacey-Flores,23968.66,6641.04,2011,2011
1558,David-Benson,22615.38,5206.98,2011,2014
1559,Lauren-Jones,26737.86,3336.17,2011,2015
1560,Andre-Gallagher,34292.12,6817.27,2011,2012
1561,Candace-Klein,7474.63,6119.19,2020,2022
1562,Wayne-Malone,24097.95,834.76,2011,2018
1563,Catherine-Riley,6527.11,4188.33,2021,2021
1564,Stephanie-Hester,32138.27,2101.84,2011,2014
1565,Evan-Anderson,34225.96,6106.55,2011,2014
1566,Cindy-Parks,17985.16,692.81,2016,2018
1567,Gary-Bennett,32058.64,2542.24,2011,2019
1568,James-Palmer,25585.51,4421.66,2011,2016
1569,Shelby-Gray,29155.14,1918.74,2011,2014
1570,Sean-Wong,37012.56,3838.76,1998,2012
1571,Kristen-Anderson,32353.2,5198.83,2011,2018
1572,Paul-Williams,8741.26,1839.21,2020,2022
1573,Lisa-Smith,36046.16,4746.84,2004,2009
1574,Allen-Christian,9611.88,2992.65,2020,2020
1575,Krista-Harrison,29113.03,4022.95,2011,2015
1576,Vanessa-Nelson,7321.36,6331.07,2021,2021
1577,Theresa-Peterson,11620.75,5358.48,2020,2021
1578,Julia-Klein,22805.26,4211.15,2011,2012
1579,Madison-Coffey,36675.52,3417.53,1998,2020
1580,Laura-Flores,16050.35,2920.58,2019,2020
1581,Barbara-Robinson,36256.3,6204.94,2003,2020
1582,Margaret-Rodriguez,25358.82,1155.32,2011,2011
1583,Tiffany-Baker,13458.32,3514.04,2020,2020
1584,Olivia-Hayes,19046.07,3569.78,2012,2018
1585,Jessica-Guerrero,12385.77,3216.35,2020,2022
1586,Donald-Herrera,17095.04,1172.15,2017,2022
1587,Troy-Phillips,19670.25,3356.77,2012,2018
1588,Alexander-Coffey,8137.55,2500.09,2020,2022
1589,Amy-Arias,27860.9,6270.26,2011,2018
1590,Jill-Hayes,7750.72,4101.13,2020,2020
1591,Curtis-Murphy,29270.49,3286.88,2011,2014
1592,Zachary-Klein,21082.13,2525.22,2011,2013
1593,Lydia-Rice,24724.89,734.69,2011,2021
1594,Larry-Stevenson,36427.19,1215.32,2001,2008
1595,Parker-Hunt,16289.8,4071.4,2018,2018
1596,Joanna-Hill,34627.93,3293.55,2011,2013
1597,Tracy-Palmer,32273.79,1793.13,2011,2021
1598,Jasmine-Bates,30164.38,4273.42,2011,2012
1599,Cindy-Patel,20710.8,3901.03,2011,2018
1600,Beverly-Wong,24170.6,4789.08,2011,2021
1601,Gregg-Odom,30445.94,5432.25,2011,2011
1602,Anita-Wilkinson,31803.35,6525.56,2011,2014
1603,Alice-Flores,33562.05,5936.36,2011,2012
1604,James-Barrera,8478.84,1270.22,2020,2022
1605,Jim-Hunt,9893.17,2065.91,2020,2022
1606,Timothy-Walker,6856.9,3257.11,2021,2022
1607,Cheryl-Gordon,23713.92,5830.0,2011,2022
1608,Elizabeth-Jones,6455.53,957.42,2021,2023
1609,Andre-Rhodes,26890.78,6845.15,2011,2019
1610,Jim-Mitchell,31140.75,2393.59,2011,2021
1611,Yvette-Coffey,8698.89,2880.74,2020,2022
1612,Bobby-Jones,32284.59,5061.85,2011,2014
1613,Jasmine-Barker,36245.73,4927.88,2003,2005
1614,Kelly-Hill,14173.06,4191.21,2020,2022
1615,Brittany-Mcintyre,22394.42,1855.85,2011,2013
1616,Mark-Guerrero,20842.76,3520.15,2011,2018
1617,Kevin-Hale,19831.78,4720.25,2012,2023
1618,Antonio-Peterson,18501.7,2964.82,2012,2019
1619,Tina-Gonzalez,31742.84,2088.8,2011,2020
1620,Thomas-Barker,22013.23,4958.9,2011,2016
1621,Carrie-Klein,32371.57,1081.24,2011,2014
1622,Catherine-Peterson,4596.86,157.95,2021,2021
1623,Audrey-Arias,2065.22,458.0,2023,2023
1624,Maria-Rhodes,25587.96,4328.04,2011,2011
1625,Matthew-Taylor,7295.85,5436.25,2021,2021
1626,Melissa-Williams,30683.22,1962.19,2011,2020
1627,Ricky-Munoz,23132.62,2589.83,2011,2018
1628,Justin-Costa,16893.22,4803.55,2017,2022
1629,Mike-Elliott,30112.9,4664.25,2011,2019
1630,Kaitlyn-Robinson,12231.81,4570.99,2020,2022
1631,Christopher-Jones,16616.23,6368.41,2018,2018
1632,Grant-Gibson,26530.29,1562.05,2011,2020
1633,Lisa-Flores,28137.59,2809.68,2011,2018
1634,Eric-Hayes,29892.11,4203.68,2011,2019
1635,Samantha-Harrison,14150.73,2895.15,2020,2022
1636,Walter-Shaw,32375.33,6070.32,2011,2014
1637,Gregory-Gonzalez,7375.13,1502.07,2021,2021
1638,Corey-Cook,32972.52,5545.83,2011,2013
1639,Brian-Perez,8596.12,5919.66,2020,2023
1640,Danielle-Klein,19652.31,5222.9,2012,2012
1641,Troy-Hicks,4678.85,2905.02,2021,2023
1642,Christine-Palmer,28164.86,1556.09,2011,2011
1643,Kristen-Riley,14420.61,6232.55,2020,2020
1644,Danielle-Anderson,17967.88,2294.5,2016,2017
1645,Emily-Benson,34167.96,3144.52,2011,2017
1646,Audrey-Green,12362.65,871.6,2020,2020
1647,Morgan-Garrett,26649.65,2574.62,2011,2017
1648,Michelle-Arias,26327.86,1843.3,2011,2014
1649,Gregg-Soto,4968.07,4276.81,2021,2022
1650,Patricia-Murphy,26315.85,660.48,2011,2014
1651,Nichole-Christian,36459.33,1769.02,2001,2008
1652,Kathleen-Costa,28156.83,6795.02,2011,2012
1653,Debra-Gallagher,35425.61,5459.87,2011,2019
1654,Calvin-Barrera,4534.18,179.81,2021,2021
1655,Kristen-Klein,12317.29,1023.73,2020,2021
1656,Cheryl-Green,18445.13,4810.51,2012,2018
1657,Marc-Cook,36479.16,228.59,2001,2004
1658,Andre-Rhodes,5146.99,2459.8,2021,2021
1659,Madison-Rice,16000.39,3604.92,2019,2023
1660,Gregory-Lindsey,10754.41,4915.0,2020,2022
1661,Jonathan-Mcintyre,8107.77,3724.29,2020,2022
1662,Tara-Elliott,13307.9,6107.79,2020,2023
1663,Brittany-Anderson,8619.86,6437.43,2020,2020
1664,Kathleen-Newman,15556.91,6012.72,2019,2021
1665,Tasha-Christian,15575.98,5606.73,2019,2020
1666,Mike-Costa,10590.73,111.86,2020,2021
1667,Ricky-Munoz,19767.06,2350.2,2012,2012
1668,Kristy-Robinson,13682.35,4945.59,2020,2022
1669,John-Hill,10285.55,2937.68,2020,2022
1670,Laura-Green,6341.73,3621.47,2021,2022
1671,Kelly-Newman,15228.59,2359.81,2019,2021
1672,Sierra-Howell,31061.44,1992.37,2011,2019
1673,Catherine-Costa,11999.15,1614.49,2020,2022
1674,Morgan-Williams,28261.18,2216.07,2011,2018
1675,Brianna-Hicks,13866.07,4073.29,2020,2023
1676,Jessica-Peterson,17475.57,3033.54,2016,2023
1677,Nathaniel-Fernandez,5075.69,4958.73,2021,2021
1678,Anne-Martinez,13227.22,6995.43,2020,2021
1679,Christina-Walker,9105.52,1396.35,2020,2022
1680,Meredith-Hill,29615.08,4088.09,2011,2023
1681,Catherine-Watts,26959.0,2548.14,2011,2012
1682,Michael-Hicks,31134.22,4201.44,2011,2019
1683,Nathan-Barrera,16500.51,4576.57,2018,2019
1684,Deanna-Watts,37369.6,6090.29,1998,2023
1685,Monica-Diaz,8501.33,3699.56,2020,2023
1686,Bryan-Miller,26285.98,577.57,2011,2021
1687,Lisa-Anderson,21455.98,2807.02,2011,2014
1688,Dan-Anderson,26306.7,1318.53,2011,2012
1689,Benjamin-Elliott,10314.97,1328.69,2020,2021
1690,Andrew-Wilkinson,33778.68,200.35,2011,2019
1691,Catherine-Elliott,28464.4,6435.93,2011,2023
1692,Rebecca-Weber,31856.02,6522.9,2011,2012
1693,Ryan-Trevino,9294.69,2689.82,2020,2020
1694,Holly-Watson,25453.06,4370.18,2011,2019
1695,Angela-Gallagher,10496.13,4890.2,2020,2020
1696,Jared-Rhodes,28133.14,5029.82,2011,2014
1697,Todd-Herrera,9401.86,6393.16,2020,2021
1698,Shannon-Klein,15293.64,3333.54,2019,2022
1699,Jennifer-Robinson,7917.73,3680.22,2020,2021
1700,Patty-Lindsey,33155.73,1734.24,2011,2019
1701,Dustin-Mathis,2417.15,1253.05,2023,2023
1702,Sheila-Rose,22215.7,2961.13,2011,2023
1703,Larry-Arias,22510.68,2560.78,2011,2011
1704,Elizabeth-Stevenson,37774.79,6647.99,1996,2000
1705,Breanna-Anderson,34671.56,5215.12,2011,2023
1706,Alice-Hale,33792.8,4974.89,2011,2017
1707,Tracy-Gonzalez,12338.45,5819.58,2020,2022
1708,Jesse-Flores,10318.13,1258.47,2020,2023
1709,Cassandra-Kaiser,33307.0,3662.83,2011,2013
1710,Breanna-Patel,16540.58,6231.78,2018,2021
1711,Gabrielle-Hicks,9596.08,3948.25,2020,2021
1712,Kaitlyn-Banks,34448.63,2980.8,2011,2012
1713,Sheila-Woods,7184.43,4523.86,2021,2021
1714,Marie-Herrera,28599.73,2334.31,2011,2020
1715,Anita-Miller,5616.39,2622.31,2021,2023
1716,Dylan-Patel,7696.47,5462.78,2020,2021
1717,Renee-Stevenson,6986.65,2263.71,2021,2022
1718,Jimmy-Hunt,19765.37,2311.12,2012,2015
1719,Holly-Morrow,10094.21,3119.74,2020,2020
1720,Aaron-Serrano,35670.62,5861.95,2009,2019
1721,Luis-Thomas,28045.57,5513.15,2011,2023
1722,Martha-Hayes,23278.88,1272.48,2011,2013
1723,Mitchell-Coffey,7007.12,6999.57,2021,2023
1724,Deborah-Baker,12837.98,2070.08,2020,2021
1725,Marc-Davis,12991.75,6912.67,2020,2022
1726,Valerie-Robinson,9467.59,5241.49,2020,2022
1727,Charles-Trevino,3189.85,741.8,2023,2023
1728,Ian-Weber,12777.76,5222.8,2020,2021
1729,Alexander-Diaz,32765.54,1121.67,2011,2016
1730,Brad-Robinson,29600.52,6500.04,2011,2022
1731,Brad-Lindsey,19258.08,6776.86,2012,2014
1732,Kevin-Gray,8815.43,1904.9,2020,2021
1733,Darius-Mitchell,16839.79,3798.82,2017,2017
1734,Mary-Barrera,19274.78,1237.68,2012,2019
1735,Zachary-Riley,19962.7,2077.77,2012,2018
1736,Kathryn-Coffey,24696.85,4958.45,2011,2017
1737,Latoya-Oneill,18307.21,334.61,2012,2020
1738,Luis-Rice,17061.06,2038.42,2017,2018
1739,Jim-Dixon,16553.04,5396.76,2018,2020
1740,Joel-Klein,29515.85,1547.87,2011,2019
