id,name,salary,bonus,hiring_year,dismissing_year
1534,Jonathan-White,5215.93,4212.05,1990,2011
1535,Tiffany-Sexton,21231.49,4683.45,1990,1991
1536,Lydia-Wolfe,12076.21,6570.45,1990,2015
1537,Brad-Cook,32666.05,5881.55,1990,2004
1538,Taylor-Palmer,5970.23,1976.93,1990,2001
1539,Bobby-Riley,24385.53,3843.08,1990,2007
1540,Joseph-Davis,6542.99,2013.23,1990,2018
1541,Ana-Hicks,9785.39,1597.36,1990,1994
1542,Lisa-King,32068.81,6524.11,1990,2005
1543,Deborah-Marsh,22772.31,4363.07,1990,1995
1544,Adrian-Barrera,24870.5,1379.07,1990,2012
1545,Andrew-Lindsey,30890.4,3157.13,1990,2006
1546,Adrian-Palmer,7803.58,2277.86,1990,2005
1547,Ryan-Banks,6875.87,2489.75,1990,2013
1548,Alicia-Brown,11208.53,5855.91,1990,2006
1549,Steven-Anderson,31845.16,2868.34,1990,1991
1550,Samuel-Diaz,36510.85,1709.77,1990,2012
1551,Jimmy-Alvarez,34668.51,529.13,1990,2015
1552,Sandra-Hale,10255.37,1654.17,1990,2004
1553,Edwin-Hester,13724.82,147.16,1990,2018
1554,Patrick-Williams,32205.83,2822.32,1990,1993
1555,Johnny-Barker,25644.05,4368.51,1990,2008
1556,Andre-Banks,20468.22,4994.3,1990,2019
1557,Alison-Mathis,18647.09,6110.67,1990,1999
1558,Anthony-Marsh,21136.19,6747.33,1990,2015
1559,Jill-Perez,32938.86,2269.72,1990,1990
1560,Bethany-Hicks,7261.82,431.83,1990,1997
1561,Theresa-Weaver,29362.63,136.31,1990,1995
1562,Rodney-Trevino,9686.95,2585.08,1990,1996
1563,Randall-Herrera,25470.01,3704.79,1990,2008
1564,Amber-Shaw,6008.9,4640.96,1990,1991
1565,Dylan-Malone,31507.17,6939.61,1990,1991
1566,Wesley-Anderson,15709.32,5284.19,1990,2009
1567,Darius-Perez,35652.61,6452.7,1990,2018
1568,Sabrina-Cook,11318.0,2029.07,1990,2020
1569,Adam-Gibson,23381.01,4437.08,1990,2016
1570,Brandy-Hunt,20217.34,3624.62,1990,1994
1571,Erik-Morrow,12440.71,856.07,1990,2018
1572,Bruce-Anderson,32502.9,4342.78,1990,1997
1573,Amber-Bates,31106.5,1942.53,1990,2016
1574,Michelle-Brown,9158.7,4281.16,1990,2020
1575,Joshua-Woods,33024.44,2605.92,1990,1996
1576,Brad-Marsh,14680.26,3192.13,1990,2000
1577,Stacy-Newman,14215.31,5397.37,1990,2006
1578,Jamie-Gibson,4640.95,2895.13,1990,2007
1579,Samuel-White,6706.67,1094.05,1990,2016
1580,Wendy-Gonzalez,32420.25,2755.56,1990,1990
1581,Larry-Weaver,8901.26,2415.01,1990,2008
1582,Edward-Christian,8646.92,1518.02,1990,2005
1583,Carol-Bates,26488.78,602.76,1990,2012
1584,Shannon-Thomas,16004.01,3173.56,1990,2023
1585,Mark-Christensen,28092.42,4857.56,1990,2014
1586,Amy-Miller,24369.73,4538.4,1990,1999
1587,Sheryl-Young,33830.35,4949.73,1990,2006
1588,Heather-Bates,5536.25,875.47,1990,1993
1589,Theresa-Lindsey,23339.34,6899.46,1990,2014
1590,April-Wong,23736.34,1707.63,1990,2008
1591,Janice-Christian,27237.31,6459.62,1990,1990
1592,Kristy-Rose,34900.2,124.13,1990,2022
1593,Susan-Arias,7944.1,3923.59,1990,1992
1594,Kim-Hester,10010.86,4329.51,1990,2017
1595,Sara-Parks,8894.85,3523.91,1990,1990
1596,Dana-Martin,5089.93,2194.03,1990,2005
1597,Parker-Gordon,25441.22,1944.99,1990,2008
1598,Sara-Gray,36117.02,6747.43,1990,2008
1599,Joel-Pena,15600.14,1329.46,1990,2006
1600,Diane-Elliott,27364.55,5270.14,1990,2007
1601,Kimberly-Barrera,15355.57,1247.54,1990,2023
1602,Debra-Anderson,26742.23,1479.09,1990,2015
1603,Maxwell-Weber,27019.79,3826.98,1990,1999
1604,Johnny-Odom,32949.32,1432.67,1990,2018
1605,Timothy-Robinson,16815.56,6183.89,1990,2004
1606,Alice-White,36389.07,164.84,1990,2008
1607,Donna-Rodriguez,17596.23,2345.91,1990,2020
1608,Valerie-Hayes,37174.27,5457.55,1990,2019
1609,Jacob-Kaiser,25258.23,3002.16,1990,2011
1610,Lorraine-Phillips,1509.83,953.82,1990,1999
1611,Cheryl-White,25582.96,4638.96,1990,2009
1612,Patricia-Banks,23419.78,1854.09,1990,2005
1613,Gordon-Arias,31001.48,5300.18,1990,2000
1614,Kathleen-Gray,15530.31,4212.76,1990,2002
1615,Meredith-Parks,33375.79,4630.66,1990,2013
1616,Jose-Sexton,32446.94,6072.73,1990,2017
1617,Donald-Alvarez,34713.85,5538.43,1990,2015
1618,Dan-Garrett,15654.79,558.69,1990,2004
1619,Leah-Hicks,7748.86,1636.34,1990,2023
1620,Jacob-Ho,23426.59,3570.81,1990,2010
1621,Jon-Banks,9757.73,1581.0,1990,2017
1622,Darius-Coffey,10358.98,3973.42,1990,2013
1623,Anna-Nelson,35501.79,5110.36,1990,1992
1624,Mary-Martin,27030.8,3728.76,1990,2014
1625,Jack-Davis,8814.81,4359.61,1990,1994
1626,Erik-Robinson,3133.28,1887.71,1990,2014
1627,Susan-Klein,13240.79,454.47,1990,2000
1628,Andre-Taylor,23262.73,4593.54,1990,1995
1629,Todd-Odom,20711.87,4329.85,1990,1990
1630,Luis-Thomas,12944.7,1328.79,1990,2018
1631,Melanie-Rodriguez,7853.83,1560.02,1990,2011
1632,Seth-Walker,22651.6,1974.05,1990,1994
1633,Todd-Weaver,18564.62,557.37,1990,1998
1634,Matthew-Walker,23409.07,879.33,1990,2012
1635,Justin-Walker,33245.47,5581.18,1990,2000
1636,Kimberly-Gordon,16909.58,4021.0,1990,2016
1637,Pamela-Morrow,24907.98,3716.48,1990,2012
1638,Erik-Marsh,25792.15,3651.59,1990,2011
1639,Anne-Hunt,22564.98,4669.16,1990,2015
1640,Kimberly-Shaw,3721.57,743.79,1990,2003
1641,Seth-Gordon,7736.36,6250.02,1990,1996
1642,Troy-Hill,9047.48,3446.35,1990,2011
1643,Heather-Cook,16392.8,2283.23,1990,2008
1644,Jodi-Robinson,13361.49,226.54,1990,2000
1645,Troy-Sexton,9597.67,2746.45,1990,1997
1646,Anthony-Diaz,31412.5,4781.71,1990,2015
1647,Yvette-Watts,21343.21,1250.15,1990,2014
1648,Christina-Howell,22059.53,5460.68,1990,1991
1649,Matthew-Bennett,29221.0,3690.36,1990,2021
1650,Aaron-Nelson,9839.95,1164.38,1990,1996
1651,Chad-Wilkinson,11680.42,4593.97,1990,2014
1652,Michelle-Young,33308.3,1493.67,1990,2003
1653,Johnathan-Diaz,29106.26,1747.88,1990,2004
1654,Deborah-Kaiser,4074.26,565.74,1990,1999
1655,Tonya-Benson,4731.87,2493.25,1990,2018
1656,Jeffrey-Flores,21032.54,5027.53,1990,2021
1657,Miguel-Harrison,5111.05,4175.98,1990,2021
1658,Cory-Walker,2552.44,1972.39,1990,2012
1659,Glenda-Allen,24177.56,3111.69,1990,2019
1660,Wayne-Hayes,4814.71,1099.52,1990,2016
1661,Joyce-White,8808.88,2805.34,1990,1994
1662,Phillip-Hester,25613.75,4967.69,1990,1999
1663,Corey-Gonzalez,34102.22,6427.27,1990,1997
1664,Dylan-Sexton,7805.97,145.36,1990,2015
1665,Audrey-Parks,29639.06,1201.01,1990,2012
1666,Debra-Herrera,33878.08,282.36,1990,2002
1667,Tiffany-Ho,26346.64,4220.04,1990,2010
1668,Robert-Elliott,5056.53,4752.86,1990,1999
1669,Brenda-Wilkinson,11151.56,2978.16,1990,2014
1670,Darius-Patel,12314.38,4039.07,1990,2001
1671,Valerie-Woods,23523.5,1707.9,1990,1992
1672,Heather-Malone,15724.98,4669.88,1990,2001
1673,Veronica-Diaz,30212.98,5044.04,1990,2004
1674,Elizabeth-Johnson,34899.64,3103.93,1990,2022
1675,Ricky-Howell,31257.24,1795.71,1990,2016
1676,Shannon-Jones,19056.13,2875.98,1990,2022
1677,Teresa-Young,11255.0,4993.22,1990,1994
1678,Annette-Klein,25529.66,1490.46,1990,2002
1679,Stacey-Klein,30632.68,4256.77,1990,2007
1680,Joanna-Wong,3750.87,2384.81,1990,2003
1681,Cheryl-Peterson,18525.73,3859.33,1990,1992
1682,Martha-Mathis,12424.96,5615.02,1990,2001
1683,Mike-Bates,23105.11,5781.69,1990,2022
1684,Walter-Fernandez,13203.49,4060.71,1990,1998
1685,Sierra-Williams,37138.43,4337.4,1990,1996
1686,Mitchell-Malone,4227.15,575.74,1990,1995
1687,Luis-Parks,3185.64,473.27,1990,1997
1688,Wanda-Taylor,23481.58,4087.91,1990,2009
1689,Ronald-Rice,29793.72,1247.33,1990,2017
1690,Gordon-Diaz,27442.78,5393.47,1990,2011
1691,Elizabeth-Klein,9363.14,2132.59,1990,2000
1692,Katherine-Baker,28645.47,2546.08,1990,2000
1693,Eddie-Smith,31766.16,3913.34,1990,2000
1694,George-Serrano,31492.59,247.58,1990,2013
1695,Angel-Weaver,37602.83,3125.29,1990,2002
1696,Scott-Hill,16129.38,878.33,1990,2011
1697,Bradley-Palmer,8036.26,4906.03,1990,2023
1698,Rachel-Johnson,35119.54,2453.86,1990,1992
1699,April-Oneill,7893.72,4884.18,1990,2001
1700,Breanna-Robinson,26532.55,3481.71,1990,2000
1701,William-Alvarez,29279.39,2947.91,1990,2009
1702,Mariah-Woods,24678.75,2262.54,1990,2015
1703,Austin-Palmer,24855.48,474.92,1990,1997
1704,Mitchell-Mcintyre,19921.17,6761.46,1990,2013
1705,Gregory-Smith,27428.68,1679.36,1990,2007
1706,Parker-Benson,3055.41,813.11,1990,1998
1707,Seth-Serrano,27133.04,5448.73,1990,2022
1708,Alexandra-Lindsey,36123.57,2295.1,1990,2010
1709,Paul-Serrano,32599.77,5924.64,1990,1994
1710,Elizabeth-Barrera,11684.56,3570.69,1990,2002
1711,Jamie-Fox,15145.24,3420.91,1990,1998
1712,Latoya-Hayes,35526.61,6072.9,1990,1990
1713,Mark-Baker,13143.15,6948.14,1990,2017
1714,Randy-Oneill,25145.24,6385.04,1990,2022
1715,Andre-Walton,17529.79,3312.42,1990,2015
1716,Amy-Rhodes,8481.7,1668.13,1990,2022
1717,Joseph-Weber,2433.15,652.6,1990,2013
1718,Larry-Mathis,34187.18,4923.06,1990,1997
1719,Scott-Perez,12069.23,4027.06,1990,2014
1720,Susan-Christian,24527.74,268.41,1990,1998
1721,Antonio-Hale,22145.68,4838.68,1990,2013
1722,Daniel-Mitchell,17061.47,2364.67,1990,2005
1723,Edwin-Riley,10957.21,129.19,1990,1998
1724,Laura-Stevenson,5761.17,2134.59,1990,1997
1725,Amanda-Baker,19925.53,1247.11,1990,2000
1726,Shannon-Peterson,17526.12,2741.99,1990,2019
1727,Alicia-Guerrero,34549.76,1075.78,1990,1998
1728,Johnathan-Benson,29844.93,6708.22,1990,2023
1729,Rodney-Howell,22503.08,3506.46,1990,2010
1730,Cory-Bennett,35850.84,1730.17,1990,1990
1731,Matthew-Munoz,20981.35,1539.82,1990,2013
1732,Darius-Garrett,1343.65,343.75,1996,2021
1733,Francis-Peterson,8096.86,6326.24,1990,2023
1734,Corey-Hale,24663.33,2311.3,1990,2021
1735,Margaret-Benson,14498.42,6008.51,1990,2013
1736,Mary-Alvarez,11933.93,6392.15,1990,2002
1737,Peter-Ho,18382.87,2849.0,1990,2007
1738,Bobby-Rice,13398.86,1758.74,1990,2003
1739,Catherine-Barrera,20198.36,1733.37,1990,1992
1740,Karen-Rice,21815.54,1543.3,1990,2011
1741,Carol-Christian,7230.38,1569.98,1990,2019
1742,Deanna-Coffey,29272.3,1184.47,1990,2001
1743,Sonya-Palmer,7055.26,2576.04,1990,2011
1744,Gordon-Arias,14246.23,454.08,1990,2003
1745,Jamie-Miller,26227.57,435.78,1990,1994
1746,Jamie-Rose,19426.55,4464.37,1990,2023
1747,Johnathan-Phillips,35526.96,1390.82,1990,2019
1748,Lucas-Woods,29362.97,3604.75,1990,1997
1749,Richard-Oneill,33065.53,6677.18,1990,2019
1750,Lisa-Cook,32251.46,5861.13,1990,2022
1751,Kyle-Martin,32661.33,478.76,1990,1995
1752,Briana-Young,34250.34,4888.69,1990,2012
1753,Parker-Gonzalez,25702.72,5783.49,1990,2010
1754,Angel-Flores,8847.26,4045.27,1990,1994
1755,Jose-Trevino,4176.79,3604.89,1990,1990
1756,Brittany-Bates,24053.12,6360.31,1990,2019
1757,Laurie-Elliott,31898.06,772.75,1990,2018
1758,Kristine-Rodriguez,14247.24,2739.04,1990,2022
1759,Lydia-Murphy,22832.95,6515.79,1990,2004
1760,Larry-Baker,11564.67,4466.51,1990,2016
1761,Sheryl-Allen,3340.57,1619.84,1990,1997
1762,Theresa-Walton,29352.61,1117.56,1990,2014
1763,Sheryl-Mcintyre,20933.38,5377.78,1990,2001
1764,Victoria-Hester,19856.41,3100.2,1990,2013
1765,Michael-Nelson,29579.69,4450.93,1990,1997
1766,Alexa-Odom,27618.95,3856.13,1990,1998
1767,Jonathan-Baker,34349.55,2931.44,1990,2011
1768,Wendy-Hicks,32456.2,5423.79,1990,2009
1769,Alexander-Lindsey,26351.15,4810.26,1990,1990
1770,Ashley-Ho,15790.46,5021.7,1990,1997
1771,Ryan-Miller,32142.02,4840.22,1990,2007
1772,Michelle-Bennett,28087.7,4790.81,1990,1997
1773,Yvonne-Garrett,10273.8,4991.83,1990,2009
1774,Carrie-Lindsey,16055.26,2333.88,1990,1995
1775,Holly-Odom,27988.03,1837.29,1990,2004
1776,Ashlee-Klein,28831.2,3134.86,1990,2016
1777,Courtney-Arias,1556.93,407.98,1990,2008
1778,Miguel-Coffey,25030.07,6638.31,1990,2022
1779,Julie-Benson,28183.93,5164.96,1990,2017
1780,Nichole-Walton,27922.12,3593.01,1990,1997
1781,Audrey-Mcintyre,4886.88,3158.37,1990,1992
1782,Briana-Shaw,4876.31,4076.58,1990,2000
1783,Deborah-Hale,29119.69,4385.7,1990,2005
1784,Rachel-Baker,27511.4,4046.4,1990,2001
1785,Henry-Wolfe,7938.21,524.71,1990,2020
1786,Shannon-Malone,16935.11,3956.9,1990,2001
1787,Christina-Oneill,18250.41,6736.91,1990,2020
1788,Bruce-Davis,30917.15,6081.35,1990,2006
1789,Manuel-Newman,24223.62,1078.11,1990,1994
1790,Laura-Allen,17612.14,408.68,1990,1998
1791,Todd-Murphy,17147.09,3293.31,1990,2007
1792,Brenda-Johnson,2115.71,1459.75,1990,1991
1793,Mary-Herrera,33538.53,4634.81,1990,2006
1794,Randall-Allen,21806.3,3037.05,1990,2003
1795,Patricia-Rhodes,17773.72,1187.21,1990,2010
1796,Kathryn-Weber,29131.5,4760.61,1990,2016
1797,Richard-Davis,6896.71,6635.08,1990,1996
1798,Larry-Odom,8108.21,867.25,1990,2018
1799,Katherine-Barrera,26781.94,5586.87,1990,2023
1800,Gary-Morris,7555.19,3490.64,1990,2010
1801,Dawn-Bennett,19214.53,6329.62,1990,2023
1802,Shannon-Smith,10615.2,3762.14,1990,2013
1803,Patricia-Fox,14065.83,3505.1,1990,2020
1804,Theresa-Marsh,11318.36,2277.91,1990,2017
1805,Calvin-Miller,37333.05,4507.79,1990,2000
1806,Nicholas-Watts,7734.31,1288.31,1990,2022
1807,Lisa-White,1329.49,425.95,2007,2015
1808,Marc-Johnson,13342.64,564.44,1990,2011
1809,Angela-Munoz,25240.19,4693.04,1990,2012
1810,Gabrielle-Barker,11081.56,5286.71,1990,1996
1811,Margaret-Gray,18214.83,2660.08,1990,1991
1812,Renee-Wong,10311.63,1642.83,1990,2013
1813,Gabrielle-Rose,36185.0,2254.58,1990,2017
1814,Kyle-Hale,26211.88,4490.88,1990,2023
1815,Kelly-Taylor,10936.09,5651.49,1990,2011
1816,Gabrielle-Rhodes,9577.5,5711.95,1990,1994
1817,Juan-Hunt,11125.57,3690.48,1990,2011
1818,Madison-Barker,18072.34,5386.92,1990,2009
1819,Dana-Bates,20780.48,5186.31,1990,2019
1820,Shannon-Cook,4114.14,1827.48,1990,1991
1821,Sherry-Fox,33262.85,2843.77,1990,2006
1822,Rachel-Gallagher,17115.72,5857.19,1990,2005
1823,Alexander-Morrow,10430.1,2970.26,1990,1996
1824,Sheryl-Woods,15119.23,5988.49,1990,1993
1825,Mary-Watts,22201.74,2441.65,1990,2022
1826,Manuel-Wolfe,15173.61,737.69,1990,1990
1827,Maxwell-Johnson,17947.57,3719.06,1990,2006
1828,Patrick-Gibson,35438.19,3107.16,1990,2000
1829,Travis-Wolfe,8588.51,2017.06,1990,2012
1830,Daniel-Martin,30820.75,3702.3,1990,2014
1831,Joyce-Serrano,11670.49,3967.24,1990,2003
1832,Todd-Howell,24970.65,5467.04,1990,2019
1833,Nathaniel-Barrera,23742.47,807.1,1990,2002
1834,Travis-Marsh,19824.75,1728.18,1990,1991
1835,Jill-Weber,14076.23,3657.57,1990,1992
1836,Brandi-Hill,12621.85,3322.21,1990,1992
1837,Donna-Green,9033.16,5377.52,1990,1992
1838,Morgan-Stevenson,24883.55,116.8,1990,2017
1839,Jackie-Benson,5652.86,2016.38,1990,2023
1840,Mariah-Johnson,17827.23,2688.36,1990,2022
1841,Stacie-Marsh,27956.97,2977.52,1990,2001
1842,Jay-Young,14422.48,2184.2,1990,2008
1843,Dan-Anderson,34303.51,4246.26,1990,1996
1844,Randall-Arias,19826.15,5263.29,1990,2005
1845,Yvette-Harrison,25777.78,357.69,1990,2005
1846,Patrick-Woods,10965.29,5382.35,1990,1991
1847,Sarah-Howell,18104.49,2393.71,1990,2019
1848,Rachel-Woods,23266.61,3632.23,1990,2005
1849,Brad-Mcintyre,6779.42,6109.04,1990,2017
1850,Paul-Martin,15277.85,6857.54,1990,2018
1851,Joseph-Walton,20560.96,1217.17,1990,1995
1852,Evan-Sexton,25027.58,2474.82,1990,1993
1853,Ashley-Benson,28682.32,1839.92,1990,2019
1854,Zachary-Rhodes,21610.41,6958.21,1990,2002
1855,Douglas-Thomas,22882.59,2056.64,1990,1992
1856,Marc-Benson,26355.91,2329.27,1990,2023
1857,Lydia-Woods,19187.85,5630.69,1990,1990
1858,Peter-Klein,31821.06,4147.76,1990,2017
1859,Sandra-Mitchell,34014.91,5757.61,1990,2008
1860,Nicholas-Bates,15688.15,1245.12,1990,2016
1861,Dean-Johnson,28098.19,6486.33,1990,2016
1862,Mariah-Costa,23496.65,2758.08,1990,1995
1863,Lydia-Baker,11074.46,171.67,1990,2007
1864,Aaron-Johnson,10132.19,5197.86,1990,2012
1865,Tami-Lindsey,19498.62,2358.4,1990,2016
1866,Alexandra-Christensen,23260.39,6621.84,1990,2012
1867,Mitchell-Mcdonald,10469.4,740.85,1990,2014
1868,Douglas-Mathis,17566.22,2198.53,1990,2016
1869,Crystal-Gray,34520.62,837.3,1990,1997
1870,Todd-Morrow,19243.53,4205.1,1990,2015
1871,Vanessa-Shaw,11873.36,1782.71,1990,2019
1872,Sonya-Gordon,23926.03,5924.91,1990,2011
1873,Yvonne-Bennett,16214.67,4770.95,1990,2014
1874,Brandi-Green,36217.25,1494.87,1990,1998
1875,Brandi-Phillips,14191.25,1060.31,1990,2000
1876,Veronica-Wong,25990.04,2620.49,1990,2003
1877,Cody-Flores,32592.05,4356.05,1990,2003
1878,Angela-Rose,25586.91,4366.95,1990,2021
1879,Christian-Diaz,26868.57,315.11,1990,2003
1880,Amber-Allen,18722.26,1576.07,1990,2005
1881,Lydia-Williams,21075.43,1757.12,1990,2020
1882,Gordon-Munoz,12674.55,774.26,1990,2022
1883,Deanna-White,29181.56,3349.53,1990,2010
1884,Diane-Johnson,10083.42,6635.0,1990,2011
1885,Chad-Hill,7492.26,6588.43,1990,1997
1886,Nancy-Hicks,22713.24,725.81,1990,2003
1887,Anthony-Sexton,16215.66,4631.04,1990,1990
1888,Monica-Trevino,20591.15,6923.98,1990,1993
1889,Jamie-Morrow,31818.37,166.81,1990,2013
1890,Rebecca-Hill,37772.47,4062.3,1990,2008
1891,Kim-Jones,35959.41,2728.88,1990,1999
1892,Tara-Barker,26395.63,5658.73,1990,2018
1893,Julia-Garrett,34179.2,1010.32,1990,2012
1894,Ryan-Diaz,27794.9,5227.38,1990,2018
1895,Kyle-Rice,35886.45,6611.08,1990,2017
1896,Taylor-Gray,13550.23,1349.7,1990,1993
1897,Zachary-Jones,16415.88,6190.0,1990,2019
1898,Meredith-Patel,19790.09,2015.23,1990,2000
1899,Jim-Herrera,16726.01,652.63,1990,2022
1900,Nicholas-Phillips,13557.81,3456.05,1990,2018
1901,Megan-Young,35536.76,2199.71,1990,2004
1902,Henry-Christian,29425.98,846.62,1990,2023
1903,Dean-Young,12743.81,5391.22,1990,2022
1904,Christine-Shaw,33565.83,4010.29,1990,1998
1905,Austin-Marsh,30836.32,4155.58,1990,2002
1906,Austin-Murphy,35766.81,6873.66,1990,2009
1907,Randall-Marsh,27821.82,4445.93,1990,2005
1908,Victoria-Watts,22811.67,1418.51,1990,1999
1909,Olivia-Lindsey,30128.11,3541.74,1990,1999
1910,Brianna-Gallagher,32834.42,1235.8,1990,2020
1911,Kelly-Martinez,19045.98,437.64,1990,2001
1912,Jerry-Howell,18896.17,4911.58,1990,2012
1913,Sabrina-Watts,20361.51,5833.45,1990,2020
1914,Alicia-Taylor,18731.98,198.92,1990,2000
1915,Ian-Newman,25707.82,5605.29,1990,2020
1916,Patty-King,33582.53,6080.4,1990,2007
1917,Barbara-Newman,9492.33,5775.95,1990,2000
1918,Kristine-Jones,22796.04,4312.09,1990,2018
1919,Christian-Rice,13994.46,2162.0,1990,2007
1920,Victor-Fox,15487.52,835.66,1990,2004
1921,Andre-Flores,6706.03,4656.5,1990,2019
1922,Peter-Guerrero,32155.05,3961.86,1990,2018
1923,Troy-Pena,32090.18,3555.94,1990,2010
1924,Tasha-Kaiser,9007.57,6169.78,1990,2016
1925,Jessica-Coffey,10056.89,1889.55,1990,1997
1926,Ashlee-Hester,36460.04,2123.24,1990,2020
1927,William-Watson,36141.86,5465.03,1990,2017
1928,Joanna-Davis,2265.93,1271.68,1990,1991
1929,Tyler-Mcdonald,16725.5,4087.5,1990,1999
1930,Henry-Weber,29390.14,6702.78,1990,1991
1931,Ann-Jones,5107.93,2181.46,1990,2008
1932,Bobby-Mcdonald,25157.32,662.62,1990,2011
1933,Rachel-Thomas,10877.34,5810.06,1990,2021
1934,Cassidy-Thomas,37308.15,1463.84,1990,2000
1935,Eric-Howell,22543.31,5161.63,1990,2009
1936,Alison-Christian,31387.76,4723.35,1990,2017
1937,Andrew-Morris,9664.19,4968.4,1990,2023
1938,Holly-Patel,12129.13,2815.06,1990,2002
1939,Jonathan-Shaw,34484.99,4282.19,1990,2023
1940,Betty-Harrison,33276.16,5390.04,1990,1990
1941,David-Hill,13556.25,6058.14,1990,2012
1942,Bradley-Kaiser,27810.54,4774.17,1990,1998
1943,Mark-Oneill,37505.15,6034.23,1990,2001
1944,Loretta-Morrow,5213.69,537.36,1990,2006
1945,Walter-Jones,7624.74,6244.01,1990,1991
1946,Annette-Rice,4241.06,271.6,1990,1997
1947,Nathan-Brown,15907.32,429.55,1990,2016
1948,Ann-Nelson,20805.9,4244.96,1990,2001
1949,Mariah-Shaw,25696.54,5770.62,1990,2012
1950,Bethany-Thomas,29309.6,6642.17,1990,2004
1951,Chad-Robinson,17285.63,6391.82,1990,2017
1952,Lisa-Walker,18899.01,2550.45,1990,2014
1953,Henry-Green,10938.75,1459.34,1990,2009
1954,Dana-Palmer,29042.08,208.48,1990,2022
1955,Elizabeth-Palmer,3011.39,2043.85,1990,2005
1956,Morgan-Morris,21697.19,726.08,1990,2012
1957,Sierra-Gallagher,3950.21,3414.03,1990,2002
1958,Megan-Gibson,31678.55,2641.0,1990,2017
1959,Diane-Allen,13975.63,4359.5,1990,1995
1960,Sheryl-Palmer,9844.67,3227.3,1990,1992
1961,Denise-Weber,17829.06,2050.38,1990,2021
1962,John-Christensen,9568.04,1565.27,1990,2006
1963,Adrian-Riley,17945.05,3085.25,1990,1993
1964,Patrick-Hill,14423.96,4406.37,1990,2003
1965,Dana-Mitchell,8388.76,3211.28,1990,1995
1966,Sheryl-Martinez,36715.06,1303.15,1990,1994
1967,Tanya-Barrera,16950.3,868.92,1990,2013
1968,Emily-Mcdonald,24274.45,2322.49,1990,1991
1969,Shannon-Rice,30134.29,5807.26,1990,1995
1970,Randall-Martin,14646.01,545.55,1990,2008
1971,Gregg-Palmer,31402.54,6930.72,1990,2020
1972,Martha-Dixon,28101.15,4538.64,1990,2004
1973,Jay-Smith,6027.06,3158.3,1990,2006
1974,Larry-Morris,36936.51,5480.9,1990,2003
1975,Toni-Stevenson,25796.2,2002.1,1990,1999
1976,Sheryl-Arias,28332.14,3615.82,1990,2023
1977,Patty-Mcdonald,31513.99,4393.6,1990,2021
1978,Margaret-Cook,19335.79,4585.21,1990,2021
1979,Donna-Peterson,31228.57,6461.11,1990,2003
1980,Gordon-Jones,23648.86,1102.98,1990,2012
1981,Diane-Davis,20005.64,2782.56,1990,2018
1982,Tonya-Taylor,3601.7,803.12,1990,1992
1983,Justin-Rodriguez,25943.46,2067.26,1990,2013
1984,Nicole-Hale,35084.4,564.95,1990,1990
1985,Bruce-Parks,26124.64,3339.7,1990,2015
1986,Dawn-Young,23690.68,3663.85,1990,2015
1987,Derek-Kaiser,16088.22,3377.41,1990,1994
1988,Kenneth-Oneill,18706.33,3645.58,1990,2012
1989,Annette-Hicks,11802.2,3389.3,1990,2009
1990,Stacy-Banks,7066.08,2322.16,1990,2007
1991,Yvonne-Watts,27009.78,4883.92,1990,2012
1992,Tracy-Davis,23578.12,4612.11,1990,1993
1993,Dana-Weaver,6238.2,518.43,1990,2014
1994,Bethany-Fox,5551.64,3523.19,1990,2005
1995,Matthew-Wong,10843.3,4497.08,1990,1992
1996,Randall-Gray,36618.82,5478.17,1990,2004
1997,Parker-Woods,21380.97,2241.01,1990,1991
1998,Kristen-Riley,13577.85,6180.63,1990,1997
1999,Johnathan-Bates,7136.8,1070.64,1990,1993
2000,Jacob-Odom,34629.72,5712.31,1990,2015
2001,Amber-Soto,5993.42,2515.09,1990,1993
2002,Alyssa-Lindsey,8496.01,3820.1,1990,2018
2003,Jay-Davis,24333.35,603.46,1990,2016
2004,Tyler-Rhodes,27024.05,3146.39,1990,2004
2005,Joanna-Wolfe,24862.2,732.09,1990,1997
2006,George-Serrano,19425.24,5833.6,1990,2018
2007,Joseph-Hester,36124.04,6962.58,1990,1996
2008,Natalie-Newman,19490.99,2626.23,1990,2014
2009,Stephanie-Miller,4872.85,4547.27,1990,2011
2010,Darius-Cook,19490.79,6877.47,1990,2017
2011,Sean-Allen,36944.3,3112.2,1990,2009
2012,Aaron-Smith,10254.43,1276.35,1990,2016
2013,Kenneth-Peterson,27104.26,4666.05,1990,2019
2014,Carol-Gray,23549.01,892.09,1990,2009
2015,Mike-Wolfe,11023.23,1298.18,1990,1991
2016,Stephanie-Guerrero,14274.03,6839.8,1990,2006
2017,Lisa-Jones,7991.93,6311.78,1990,2009
2018,Phillip-Gordon,27759.65,1038.31,1990,2017
2019,Beverly-Perez,11421.51,5298.78,1990,1990
2020,Rachel-Coffey,36238.44,2987.27,1990,2006
2021,Benjamin-Martinez,4055.27,2587.2,1990,2021
2022,Julie-Morrow,25436.18,3682.63,1990,2019
2023,Cindy-Hill,6963.54,382.51,1990,2011
2024,Allen-Hale,25028.55,1512.15,1990,2020
2025,Mariah-White,18031.2,149.55,1990,2011
2026,Ryan-Young,16411.12,3230.06,1990,2015
2027,Anne-Jones,18268.86,3630.67,1990,1993
2028,Ashley-Barrera,37081.04,3425.12,1990,1990
2029,Joel-Malone,5484.35,2297.82,1990,2014
2030,Mark-Gray,13484.16,966.46,1990,2021
