id,name,salary,bonus,hiring_year,dismissing_year
1265,Derek-Rhodes,14533.1,3220.58,1990,2022
1266,Shelby-Hale,11083.09,5117.31,1990,2008
1267,Joshua-Johnson,34390.35,4392.66,1990,2023
1268,Tasha-Jones,27967.38,3372.2,1990,1991
1269,Carrie-Wilkinson,3184.34,1494.6,1990,1995
1270,Gregg-Parks,30923.61,3474.46,1990,2023
1271,Alexander-Herrera,7934.84,3648.74,1990,1993
1272,Wendy-Malone,34447.84,4268.35,1990,2010
1273,Loretta-Bennett,25434.75,6410.32,1990,2014
1274,April-Baker,25769.17,4583.5,1990,1992
1275,Kathryn-Gray,14443.0,3094.86,1990,2010
1276,Patty-Watson,9300.64,5384.99,1990,1997
1277,Sierra-Gray,6108.87,1785.35,1990,2023
1278,Andrew-King,13949.23,5976.88,1990,2014
1279,Amanda-Morrow,34678.54,161.92,1990,2019
1280,Madison-Baker,22839.11,4788.31,1990,2012
1281,Antonio-Rice,15526.7,4142.18,1990,2009
1282,Brenda-Murphy,20904.3,838.59,1990,2003
1283,Debra-Coffey,36213.35,6920.43,1990,2004
1284,Yvette-Christian,13828.52,5478.42,1990,2008
1285,Jonathan-Rose,8489.64,524.07,1990,2022
1286,Teresa-Nelson,35047.78,4187.3,1990,2002
1287,Tyler-Cook,21986.25,6409.26,1990,1991
1288,Jessica-Odom,10793.37,1094.42,1990,2005
1289,Jamie-Alvarez,20197.39,2136.41,1990,1990
1290,Jared-Hicks,15056.04,6081.34,1990,2003
1291,Crystal-Ho,22300.22,6183.29,1990,2005
1292,Gwendolyn-Bennett,3986.65,1528.94,1990,2006
1293,Meredith-Phillips,16852.05,6932.37,1990,2004
1294,Wanda-Gordon,6482.91,5328.71,1990,2012
1295,Sierra-Green,36122.46,2662.65,1990,2014
1296,Kathryn-Marsh,24711.0,460.82,1990,1992
1297,Elizabeth-Ho,7572.74,1716.34,1990,2003
1298,Bethany-Nelson,32646.47,6747.38,1990,2012
1299,Kathleen-Herrera,26542.96,721.39,1990,2004
1300,Bonnie-Green,13325.38,1589.37,1990,2015
1301,Rick-Mitchell,7522.26,2004.41,1990,2009
1302,Isaiah-Gallagher,37074.38,3144.2,1990,1993
1303,Carrie-Morrow,11434.75,5108.58,1990,2020
1304,Kyle-Smith,12819.13,4755.28,1990,2019
1305,Cesar-Hill,11791.43,6840.42,1990,2018
1306,Christine-Woods,13721.98,6960.81,1990,2003
1307,Jasmine-Rose,11442.01,1689.77,1990,2007
1308,Brittany-Mitchell,6849.78,5871.72,1990,2005
1309,Bobby-Davis,29298.24,6129.8,1990,2009
1310,Stacy-Wilkinson,18612.8,5517.58,1990,2012
1311,Isaiah-Mcdonald,23227.25,2207.71,1990,1991
1312,Kathleen-Anderson,27347.7,5717.98,1990,2016
1313,Maxwell-Perez,15844.82,4277.55,1990,2001
1314,Jesse-Thomas,1418.24,624.11,1991,2006
1315,James-Mcintyre,6252.44,6021.88,1990,1991
1316,Shelby-Oneill,13267.38,5733.84,1990,2010
1317,Chad-Weber,11965.99,997.08,1990,1991
1318,Johnny-Peterson,14917.15,1736.09,1990,2016
1319,Daniel-Flores,16423.43,4066.98,1990,2001
1320,Nicholas-Diaz,6464.76,2872.92,1990,2000
1321,Daniel-Hester,14212.68,6169.13,1990,2003
1322,Tracy-Anderson,7384.66,6137.08,1990,1997
1323,Douglas-Wolfe,25504.3,1241.48,1990,2020
1324,Evan-Howell,29695.52,6840.47,1990,2020
1325,Donna-Flores,9711.79,3669.6,1990,2020
1326,Jerry-Baker,3312.28,827.33,1990,1995
1327,Tiffany-Rhodes,30186.72,2436.84,1990,2006
1328,Calvin-Pena,25247.41,4571.09,1990,1998
1329,Courtney-Morris,6508.02,5151.82,1990,1996
1330,Tiffany-Rice,26677.53,6461.6,1990,2006
1331,Alicia-Rice,35073.17,1154.67,1990,2004
1332,Nathan-Costa,25147.18,3574.06,1990,1994
1333,Kaitlyn-Malone,6850.7,3322.39,1990,2011
1334,Alice-Benson,13944.67,1089.78,1990,1993
1335,Alice-Oneill,21928.18,4474.02,1990,1996
1336,Tonya-Serrano,16375.61,1879.3,1990,1998
1337,Justin-Mcdonald,15048.47,5082.78,1990,2021
1338,Julia-Newman,12996.74,6169.91,1990,2022
1339,Timothy-King,37048.47,6583.84,1990,2018
1340,Randall-Trevino,4211.93,287.37,1990,2018
1341,Elizabeth-Green,13436.64,5265.96,1990,2022
1342,Kristine-Woods,17507.75,5821.66,1990,1998
1343,Sandra-Nelson,14118.49,3555.1,1990,2000
1344,Zachary-Rodriguez,17281.96,1358.61,1990,2022
1345,Brandi-Christensen,9536.73,1779.87,1990,2018
1346,Latasha-Baker,11703.46,6254.45,1990,2005
1347,Justin-Robinson,18596.47,3520.14,1990,2017
1348,Kristina-Anderson,36261.91,6375.04,1990,2003
1349,Jesse-Patel,35908.63,6060.98,1990,2007
1350,Jamie-Gibson,34169.31,833.28,1990,2011
1351,Mary-Miller,14376.52,2597.3,1990,2006
1352,Sonya-Robinson,26187.63,1278.39,1990,2022
1353,Cody-Morris,28544.95,374.0,1990,2022
1354,Caroline-Ho,33348.61,3466.83,1990,2009
1355,Jose-Kaiser,34950.65,5691.46,1990,1994
1356,Jamie-Young,10617.36,4988.99,1990,1991
1357,Kimberly-Gray,34327.88,6232.9,1990,2002
1358,Alexandra-Oneill,31043.14,5382.24,1990,1995
1359,Stacy-Morrow,9184.11,3815.05,1990,1997
1360,Jon-Taylor,23364.31,3285.21,1990,2017
1361,Samuel-Hale,34999.04,1088.91,1990,2008
1362,Maria-Hale,22913.69,6057.44,1990,2023
1363,Austin-Mcintyre,31023.91,5919.8,1990,2008
1364,Edward-Martin,28329.57,4871.78,1990,2002
1365,Parker-Trevino,3435.73,3169.36,1990,2014
1366,Krista-Woods,17789.41,4054.62,1990,2003
1367,Marc-Malone,6834.85,433.77,1990,2017
1368,Mary-Walton,8060.48,5923.6,1990,2007
1369,Stephanie-Munoz,10667.32,2020.04,1990,2018
1370,Tammy-Marsh,29303.61,4922.62,1990,2010
1371,Toni-Munoz,26930.88,1123.91,1990,2013
1372,Cody-Walton,19899.25,5386.96,1990,2004
1373,Chelsea-Lindsey,4761.96,1777.23,1990,2008
1374,Kevin-Newman,35078.38,5014.31,1990,2014
1375,Morgan-Wilkinson,9987.17,3284.09,1990,1998
1376,Thomas-Herrera,7887.68,1403.89,1990,1997
1377,Bryan-Stevenson,25798.13,298.39,1990,2021
1378,Andre-Elliott,8892.54,3606.86,1990,1993
1379,Bethany-Riley,15617.38,1123.18,1990,2015
1380,Chelsea-Gibson,4458.11,397.46,1990,2022
1381,Austin-Cook,20250.88,2456.97,1990,1990
1382,Austin-Wolfe,1603.65,467.92,1990,1996
1383,Taylor-Riley,20905.34,3642.69,1990,1997
1384,Mike-Taylor,26636.23,5534.79,1990,2011
1385,Travis-Pena,9442.51,6347.95,1990,2008
1386,Chelsea-Walton,32273.48,5294.59,1990,1997
1387,Dana-Riley,13717.36,1616.84,1990,1993
1388,Deborah-Ho,9896.01,5134.83,1990,2007
1389,Anthony-Pena,34680.47,633.99,1990,2006
1390,Amber-Rodriguez,17110.47,3247.34,1990,2004
1391,Vanessa-Gray,31874.47,5614.3,1990,2008
1392,Theresa-Alvarez,19002.98,3334.96,1990,2021
1393,Melanie-Mcdonald,1621.84,624.01,1990,1996
1394,Randall-Trevino,7097.12,740.78,1990,2013
1395,Corey-Barker,31864.34,4624.12,1990,1990
1396,Jeffrey-Elliott,18226.21,4157.67,1990,2008
1397,Meredith-Kaiser,35085.19,2239.63,1990,2011
1398,Victoria-Hester,4726.88,1921.69,1990,2011
1399,Wendy-Wolfe,30262.32,4361.43,1990,2022
1400,Victoria-Thomas,20614.82,1907.63,1990,2021
1401,Brittany-Gibson,37189.67,3482.99,1990,1998
1402,Edwin-Kaiser,27248.73,2394.06,1990,2018
1403,Sabrina-Bates,37618.79,2024.92,1990,2010
1404,Jesse-Kaiser,37741.2,1260.78,1990,1999
1405,Kristina-Sexton,31395.13,605.26,1990,2001
1406,Kim-Hayes,24950.84,3974.97,1990,1997
1407,Christine-Peterson,28176.09,5283.21,1990,2015
1408,Stacey-Banks,9072.13,5293.66,1990,1991
1409,Gary-Serrano,29442.61,4132.9,1990,2020
1410,Kathleen-Hester,5255.19,4322.3,1990,1990
1411,Matthew-Smith,15182.05,2377.64,1990,2000
1412,Betty-Brown,19504.89,2432.07,1990,1993
1413,Rebecca-Odom,19526.54,1648.2,1990,2013
1414,Alexander-Williams,36671.79,5879.33,1990,2021
1415,Brad-Alvarez,1435.97,309.62,1991,2009
1416,Teresa-Sexton,16565.72,208.19,1990,1991
1417,Betty-Munoz,35199.55,1465.5,1990,2021
1418,Nathaniel-Newman,20236.81,196.88,1990,2020
1419,Jon-Pena,31759.67,3965.15,1990,1999
1420,Angela-Cook,16589.01,3996.53,1990,2019
1421,Seth-Riley,25795.12,5564.8,1990,1998
1422,Annette-Cook,24770.31,2406.02,1990,2008
1423,Chad-Fox,21654.56,1217.37,1990,2020
1424,John-Patel,16272.11,6404.48,1990,2008
1425,Troy-Peterson,14613.52,2598.31,1990,2009
1426,Stacey-Munoz,26565.07,5121.22,1990,2002
1427,Kimberly-Patel,1656.92,1062.95,1990,2019
1428,Juan-Martin,23120.13,2698.72,1990,2009
1429,Ian-Perez,34998.39,379.84,1990,1991
1430,Lydia-White,27362.38,4629.78,1990,1992
1431,James-Weber,22822.45,3734.68,1990,2022
1432,Kim-Robinson,1479.29,316.97,1991,2009
1433,Anthony-Christensen,33991.47,3722.09,1990,2022
1434,Sara-Bates,11342.29,4697.73,1990,1994
1435,Tammy-White,28443.65,1836.21,1990,2013
1436,Christopher-Alvarez,6289.94,2573.35,1990,2006
1437,Bryan-Perez,36589.13,6234.49,1990,2015
1438,Eddie-Brown,33438.59,2472.13,1990,2001
1439,Jay-Mcdonald,24769.98,6080.9,1990,1990
1440,Stacey-Morris,23812.31,664.39,1990,2005
1441,Toni-Rose,16048.37,2132.98,1990,2017
1442,Sheila-Weber,31487.61,3002.73,1990,2019
1443,Eddie-Fox,19526.97,6523.78,1990,2006
1444,Anne-King,16472.77,2612.42,1990,2012
1445,Barbara-Jones,13734.74,2746.11,1990,2019
1446,Tami-Martin,23683.97,431.66,1990,2012
1447,Alicia-Bates,21563.4,3424.66,1990,2010
1448,Cody-Klein,20873.78,2578.73,1990,2000
1449,Joseph-Martin,37159.67,4609.85,1990,2022
1450,Toni-Wilkinson,35468.75,2002.31,1990,2014
1451,Jonathan-Patel,26539.69,779.22,1990,2007
1452,Joseph-Costa,4258.98,2110.1,1990,2000
1453,Martha-Woods,4170.19,1297.72,1990,2007
1454,Gregg-King,20011.72,2227.55,1990,1994
1455,Austin-Thomas,26475.12,4783.82,1990,2021
1456,Steven-Garrett,28470.67,5084.14,1990,2005
1457,Nathaniel-Ho,17598.68,1233.43,1990,2001
1458,Brenda-Trevino,6172.47,3279.18,1990,1990
1459,Teresa-Gonzalez,36192.25,6270.81,1990,1999
1460,Mariah-Dixon,8019.93,184.11,1990,2008
1461,Daniel-Harrison,7757.44,5204.93,1990,2005
1462,Kyle-Mitchell,22365.66,1405.86,1990,1996
1463,Jose-Christian,15323.16,4420.03,1990,2005
1464,Kristy-Elliott,22338.54,125.84,1990,2004
1465,Lauren-Williams,8594.31,3607.12,1990,2009
1466,Gene-Wilkinson,6636.52,3273.04,1990,2022
1467,Angel-Hunt,36521.11,3245.18,1990,2015
1468,Richard-Munoz,3398.85,2192.04,1990,1999
1469,Chelsea-Klein,16737.13,2780.89,1990,1996
1470,Allen-Stevenson,28688.3,571.98,1990,2018
1471,Wesley-Diaz,16169.39,6879.29,1990,2019
1472,Jason-Harrison,15063.28,2630.28,1990,2008
1473,Kelly-Mathis,7326.93,1012.15,1990,2002
1474,Jack-Gallagher,21186.99,2657.14,1990,2011
1475,Jeffrey-Wolfe,17265.36,2883.48,1990,2013
1476,Krista-Mcintyre,17011.75,5455.89,1990,2019
1477,Bryan-Serrano,14186.6,4024.12,1990,2005
1478,Jacob-Peterson,32118.8,638.28,1990,2011
1479,Corey-Rodriguez,7361.11,3956.52,1990,2017
1480,Timothy-King,2456.42,1271.22,1990,2018
1481,Cody-Pena,28198.75,1731.71,1990,2020
1482,Taylor-Barrera,6441.83,1675.86,1990,1999
1483,Shelby-Coffey,18294.6,6814.33,1990,1996
1484,Valerie-Woods,27150.68,4247.64,1990,2015
1485,James-Gray,36275.3,4368.26,1990,2000
1486,Sierra-Mcdonald,26663.08,4579.6,1990,1991
1487,Lisa-Garrett,27400.28,5859.76,1990,2008
1488,Francis-Rice,22302.81,590.15,1990,2000
1489,Jasmine-Benson,14870.86,3299.8,1990,1999
1490,Vanessa-Weaver,25800.27,6871.08,1990,2021
1491,Jill-Christensen,14126.39,2146.89,1990,2021
1492,Gregory-Sexton,11089.96,542.81,1990,2020
1493,Beverly-Perez,8629.84,2800.27,1990,2006
1494,Julia-Fox,26864.88,6907.34,1990,2019
1495,Matthew-Brown,30910.39,5976.95,1990,2002
1496,Kimberly-Trevino,11544.35,4715.91,1990,1997
1497,Miguel-Allen,30809.82,5186.07,1990,2003
1498,Leah-Bates,32273.84,5856.57,1990,2000
1499,Marc-Gallagher,29285.9,1457.81,1990,1997
1500,Jesse-Mcintyre,18164.26,5497.09,1990,2017
1501,Nathan-Alvarez,27708.99,5341.32,1990,2002
1502,Jeffrey-Pena,30346.29,1468.59,1990,2021
1503,Dan-Morris,34694.12,1647.32,1990,2013
1504,Francis-Gray,13959.52,776.8,1990,2005
1505,Adrian-Elliott,21027.21,2485.49,1990,2011
1506,Erik-Gordon,36731.24,3651.26,1990,1994
1507,Amanda-White,20688.26,1444.37,1990,1997
1508,Benjamin-Klein,34493.49,6035.35,1990,2003
1509,Timothy-Arias,19849.66,2821.58,1990,2007
1510,Calvin-Klein,31382.75,4290.46,1990,2018
1511,Danielle-Fernandez,20878.42,630.21,1990,2006
1512,Jared-Costa,14543.99,1741.94,1990,2005
1513,John-Nelson,13559.58,4743.75,1990,1996
1514,John-Gibson,36949.85,6062.02,1990,2008
1515,Stacie-Marsh,15652.48,2223.93,1990,2016
1516,Maria-Coffey,7904.78,1284.73,1990,2023
1517,Marc-Hale,14718.39,3815.57,1990,2017
1518,Shelby-Alvarez,37140.9,5641.36,1990,2002
1519,Martha-Mcintyre,7987.33,6826.76,1990,1997
1520,Teresa-Shaw,4449.86,3356.18,1990,2005
1521,Michelle-Costa,31607.77,3303.68,1990,2012
1522,Crystal-Bennett,20480.04,1346.25,1990,2008
1523,Sheila-Coffey,33818.0,2487.22,1990,2001
1524,Melanie-Hill,6484.56,6279.94,1990,2012
1525,Meredith-Marsh,17145.25,2149.11,1990,1992
1526,Adam-Anderson,31746.62,4018.92,1990,2002
1527,Matthew-Bates,27264.61,6844.87,1990,2008
1528,Shannon-Malone,20102.4,2267.85,1990,2019
1529,Veronica-Anderson,6400.0,3206.77,1990,2000
1530,Meredith-Mathis,18124.07,3345.89,1990,1990
1531,Karen-Weaver,15432.45,1192.74,1990,2007
1532,Andre-Parks,10636.18,5834.86,1990,2012
1533,Peter-Parks,7275.37,632.18,1990,1991
1534,Brian-Watson,22480.48,1864.17,1990,1997
1535,Sandra-Malone,28131.33,2886.2,1990,1993
1536,Megan-Baker,5296.42,908.75,1990,2010
1537,Larry-Trevino,24971.8,5930.44,1990,2014
1538,Lisa-Stevenson,28741.09,442.5,1990,2021
1539,Renee-Gray,36677.35,3091.57,1990,2022
1540,Ashlee-White,27274.98,1460.72,1990,2005
1541,Lorraine-Wolfe,7755.66,1577.14,1990,2005
1542,Karen-Coffey,30625.88,6160.21,1990,2004
1543,Maria-Gonzalez,4374.91,2079.71,1990,2023
1544,Scott-Rice,25591.07,578.86,1990,1991
1545,Tyler-Sexton,17034.22,5133.61,1990,2019
1546,Robert-Jones,33566.14,3534.84,1990,2007
1547,Eddie-Palmer,15245.09,1733.82,1990,2009
1548,Veronica-Peterson,19318.93,249.34,1990,2007
1549,Jeffrey-Watts,4382.94,254.75,1990,2021
1550,Michele-Johnson,23817.19,1723.67,1990,1996
1551,Albert-Johnson,23462.92,2512.48,1990,2013
1552,Rebecca-Martinez,35694.6,1501.86,1990,2018
1553,Martha-Munoz,34953.43,2984.12,1990,2005
1554,Emily-Bates,20323.56,2958.86,1990,2000
1555,Toni-Gallagher,20014.65,6533.27,1990,2009
1556,Tonya-Martin,14815.4,4188.84,1990,2009
1557,Samantha-Gonzalez,28399.52,2253.04,1990,2009
1558,Sean-Baker,11581.44,6943.16,1990,2007
1559,Alison-Barrera,26716.47,3817.55,1990,2020
1560,Darius-Munoz,1328.23,889.29,1995,2021
1561,Stephanie-Robinson,21297.28,4762.29,1990,2021
1562,Mariah-Serrano,34517.79,1205.85,1990,2021
1563,Christina-Serrano,9471.1,5887.79,1990,1998
1564,Shannon-Hunt,3089.01,922.82,1990,2017
1565,Evan-Nelson,1754.0,127.81,1990,2013
1566,Nicholas-Stevenson,8924.19,718.01,1990,2000
1567,Kristina-Weaver,25743.63,1505.67,1990,1998
1568,Douglas-Malone,27580.68,4986.82,1990,2014
1569,Megan-Hicks,5413.86,4736.62,1990,2018
1570,Kyle-Christian,17865.43,1040.42,1990,2022
1571,Alison-Alvarez,16012.8,6404.09,1990,2019
1572,Laura-Bennett,8861.83,3152.78,1990,2008
1573,Cheryl-Murphy,9660.61,4794.88,1990,2021
1574,Rodney-Murphy,3260.46,1360.54,1990,1997
1575,Barbara-Kaiser,17893.24,1951.48,1990,2004
1576,Timothy-Mcdonald,27669.68,2938.85,1990,2014
1577,Andrew-Banks,23463.88,6202.13,1990,2009
1578,Anne-Bates,24612.33,6429.7,1990,2009
1579,Sherry-Rice,11731.28,1871.22,1990,1990
1580,Eric-Hunt,31080.82,2328.12,1990,2010
1581,Rick-Barrera,4881.39,4381.58,1990,2022
1582,Lucas-Newman,24025.05,237.6,1990,2023
1583,Dustin-Newman,19714.73,725.48,1990,2011
1584,Tara-Christian,21309.11,4575.23,1990,2021
1585,Shannon-Wilkinson,8472.57,2803.86,1990,2011
1586,Christopher-Morrow,21360.74,2834.49,1990,1997
1587,Ian-Coffey,8862.86,978.55,1990,2003
1588,Pamela-Banks,8997.13,4482.32,1990,2002
1589,Jesse-Davis,15187.94,1661.37,1990,2015
1590,Kathryn-Gordon,19482.49,3337.33,1990,1996
1591,Tanya-Patel,31194.27,5726.77,1990,2013
1592,Austin-Rose,33255.58,5457.43,1990,2011
1593,Madison-Perez,34624.76,5783.95,1990,2003
1594,Cindy-Watts,20969.08,4873.49,1990,2007
1595,Carrie-Davis,28030.88,1600.28,1990,2010
1596,Cheryl-Nelson,14431.06,3645.05,1990,2011
1597,Tonya-Sexton,23844.7,3539.31,1990,2010
1598,Allison-Hunt,23463.66,6465.41,1990,2008
1599,Savannah-Davis,6955.26,505.93,1990,2021
1600,Catherine-Patel,18933.26,2253.17,1990,1995
1601,Krista-Parks,14687.5,5676.25,1990,1993
1602,Jamie-Walker,37062.76,1227.14,1990,1999
1603,Teresa-Coffey,35047.46,4285.38,1990,1994
1604,Donald-Howell,7625.76,3294.09,1990,2008
1605,Phillip-Miller,24037.94,619.21,1990,2004
1606,Tonya-Anderson,37057.46,1405.43,1990,2012
1607,Mary-Shaw,25328.23,1472.91,1990,2013
1608,Yvette-Ho,27757.61,1752.08,1990,2007
1609,Jasmine-Ho,23501.75,4293.44,1990,2022
1610,Marc-Fernandez,21671.34,4628.27,1990,2023
1611,Heather-Phillips,8552.93,260.23,1990,2004
1612,Jackie-Costa,25017.15,2129.05,1990,1992
1613,Meredith-Harrison,36750.29,6340.56,1990,2021
1614,Alicia-Newman,27004.82,2302.93,1990,2009
1615,Chelsea-Garrett,12815.05,3399.44,1990,1997
1616,Megan-Ho,19019.36,686.06,1990,2021
1617,Marc-Weaver,13447.64,2515.01,1990,2013
1618,Brad-King,26975.33,990.32,1990,2020
1619,Sonya-Alvarez,35158.0,3613.07,1990,1992
1620,Bethany-Baker,24345.69,2793.77,1990,2019
1621,Laura-Barrera,31892.03,791.38,1990,2017
1622,Evan-Herrera,23922.36,912.81,1990,2017
1623,Samuel-King,10534.35,4013.71,1990,2014
1624,Tammy-Pena,17294.57,2381.21,1990,2019
1625,Donna-Riley,31849.54,4142.12,1990,2023
1626,Patricia-Walton,29895.3,484.73,1990,2020
1627,Michael-Bennett,4141.07,1448.3,1990,1997
1628,Julia-Hicks,12998.23,3038.09,1990,2005
1629,Tracy-Cook,21287.8,5985.46,1990,1995
1630,Holly-Riley,28915.04,597.58,1990,2009
1631,Arthur-Miller,35504.7,5004.75,1990,1999
1632,Kyle-Weaver,12797.38,4423.24,1990,2006
1633,Holly-Weber,28110.57,1406.71,1990,2019
1634,Nancy-Herrera,18417.58,3199.27,1990,2019
1635,Robert-Hicks,21592.82,5008.57,1990,1999
1636,Lydia-Gray,22835.21,3733.42,1990,2022
1637,Patrick-Barker,30855.17,222.98,1990,1999
1638,Morgan-Johnson,31887.04,5353.15,1990,2006
1639,Anthony-Williams,12888.68,6733.37,1990,1996
1640,Parker-Young,21519.56,3868.97,1990,1991
1641,Christine-Odom,17909.25,5339.43,1990,1992
1642,Francis-Thomas,3647.32,1515.69,1990,1999
1643,Scott-Gibson,21856.7,838.94,1990,2014
1644,Eddie-Gibson,7270.12,651.46,1990,1999
1645,Tyler-Gonzalez,30698.0,3680.96,1990,2002
1646,Stephanie-Elliott,24888.03,4206.53,1990,2018
1647,Lisa-Pena,21350.75,4759.08,1990,2002
1648,Joanna-Kaiser,30780.52,4583.33,1990,1992
1649,Joseph-Sexton,33533.22,4353.65,1990,2002
1650,Debra-Harrison,37374.39,4335.12,1990,2022
1651,Deanna-Thomas,31235.05,617.09,1990,2001
1652,Monica-Kaiser,32564.05,5807.93,1990,2013
1653,Anita-Dixon,15711.58,6027.31,1990,2015
1654,Holly-Morrow,35731.61,412.21,1990,1993
1655,Douglas-Wong,13165.47,2676.24,1990,2019
1656,Alexander-Trevino,4934.1,777.64,1990,2015
1657,Cesar-Serrano,22234.89,4185.98,1990,2017
1658,Dan-Arias,34908.02,1429.11,1990,2023
1659,Cheryl-Thomas,3832.65,3230.24,1990,2014
1660,Gabrielle-Gray,8216.86,4756.93,1990,1990
1661,Nancy-Sexton,16848.8,1074.24,1990,1992
1662,Patty-Green,8111.77,2352.93,1990,2013
1663,Kristy-Fernandez,25953.73,6249.12,1990,2000
1664,William-Lindsey,10507.28,113.47,1990,2011
1665,Alison-Elliott,2232.76,1301.84,1990,1990
1666,Renee-Flores,37012.81,3497.52,1990,1990
1667,Tammy-Christensen,33169.11,2236.44,1990,1994
1668,Gene-Walker,10948.83,3963.08,1990,2021
1669,Kristine-Diaz,6264.56,1565.36,1990,1993
1670,Kelly-Wolfe,13815.14,5460.1,1990,2011
1671,Olivia-Fox,29693.76,5467.86,1990,2000
1672,Darius-Thomas,16440.66,347.0,1990,2000
1673,Marie-Newman,15918.23,6050.88,1990,2014
1674,Ann-Walker,16601.42,2929.54,1990,1998
1675,Lucas-Elliott,15165.18,1433.59,1990,2003
1676,Sarah-Serrano,31391.78,2308.6,1990,1994
1677,Jonathan-Cook,11698.77,1102.71,1990,2010
1678,Holly-Rose,20752.72,1713.53,1990,2021
1679,Andre-Alvarez,12729.07,3042.68,1990,2018
1680,Francis-White,22334.59,6445.24,1990,2013
1681,Heather-White,1374.23,565.62,1991,2018
1682,Kim-Marsh,27724.33,2678.15,1990,2008
1683,Kristy-Fernandez,26269.86,1432.58,1990,2008
1684,Sierra-Coffey,25107.74,186.48,1990,2000
1685,Brandi-Marsh,9589.72,5483.74,1990,2015
1686,Angie-Pena,22618.87,404.57,1990,2017
1687,Allison-Christensen,2076.05,600.46,1990,2000
1688,Emily-Costa,35434.17,2099.7,1990,2009
1689,Carrie-Murphy,14291.5,365.26,1990,1993
1690,Ashley-Bates,19155.05,6961.72,1990,1994
1691,Austin-Mcdonald,8846.52,2187.48,1990,2003
1692,Denise-Anderson,35803.13,4220.71,1990,2021
1693,Grant-Barker,31873.17,4701.57,1990,2015
1694,April-Stevenson,29199.13,1669.91,1990,2022
1695,Amanda-Mcdonald,34109.56,6223.38,1990,1993
1696,Craig-Coffey,23993.94,5655.46,1990,2006
1697,Breanna-Martinez,16865.75,2303.42,1990,2016
1698,Benjamin-Walker,15343.08,2953.85,1990,2002
1699,Katherine-Brown,19401.95,4399.83,1990,2006
1700,Deborah-Hill,21021.93,472.52,1990,2017
1701,Alice-Hester,32823.72,6316.96,1990,1999
1702,Alexa-Walton,15173.03,1421.17,1990,2022
1703,Dylan-Kaiser,11155.2,1401.36,1990,2011
1704,Sheryl-Anderson,30722.33,795.74,1990,1994
1705,Maria-Jones,18918.4,5200.28,1990,1992
1706,Amanda-Woods,14594.93,6961.03,1990,1998
1707,April-White,10688.76,1677.56,1990,2023
1708,Mark-Costa,31999.75,2916.99,1990,2008
1709,Samantha-Mathis,27201.25,5114.26,1990,2018
1710,Sara-Kaiser,30609.69,2176.22,1990,2019
1711,Zachary-Christian,10845.86,196.62,1990,1996
1712,Brandy-Morris,34496.75,1582.53,1990,2015
1713,Antonio-Malone,1485.21,1237.91,1991,2015
1714,Chad-Hunt,28464.67,4566.78,1990,2005
1715,Jay-Thomas,27683.96,2871.89,1990,1996
1716,Rachel-Howell,8200.72,997.56,1990,2011
1717,Rebecca-Rhodes,11778.19,6567.61,1990,2009
1718,Adam-Green,13254.3,6034.94,1990,2002
1719,Rhonda-Morrow,23254.93,5529.09,1990,2008
1720,Anita-Alvarez,35215.96,2472.77,1990,2016
1721,Candace-Sexton,5879.63,2554.47,1990,2011
1722,Jose-Herrera,10215.96,5487.35,1990,2012
1723,Victor-Mitchell,33953.59,4118.66,1990,2012
1724,Eddie-Alvarez,24779.84,6258.99,1990,2012
1725,Anna-Klein,23294.76,5825.14,1990,2013
1726,Krista-Anderson,23783.48,2050.68,1990,2021
1727,Krista-Hayes,37148.46,5642.04,1990,1990
1728,Melissa-Dixon,30135.38,5109.12,1990,2017
1729,Susan-Phillips,11843.13,4914.99,1990,2010
1730,Jerry-Costa,31223.91,1352.95,1990,1998
1731,Glenda-Howell,33571.68,4914.67,1990,2001
1732,Amber-Stevenson,6645.14,1657.42,1990,2007
1733,Kenneth-Mcdonald,8958.99,2214.86,1990,1996
1734,Cody-Patel,17531.98,1052.2,1990,2009
1735,Albert-Shaw,22707.01,2569.33,1990,2009
1736,Morgan-Gray,8536.26,969.63,1990,2008
1737,Victor-Walton,31523.75,570.85,1990,2020
1738,Nancy-Gordon,15534.1,3553.89,1990,2000
1739,Juan-Martin,1323.63,586.78,2002,2007
1740,Catherine-Murphy,8771.18,596.32,1990,2004
1741,Martha-Odom,24878.07,5323.43,1990,2015
1742,Joshua-Riley,37591.54,931.82,1990,2016
1743,Gina-Munoz,32277.09,5836.74,1990,2005
1744,Matthew-Smith,21996.12,1316.38,1990,1998
1745,Bonnie-Stevenson,31600.51,6966.22,1990,2003
1746,Carol-Martin,12334.69,3577.33,1990,2017
1747,Sabrina-Gibson,18148.96,5604.25,1990,1997
1748,Latoya-Weber,15411.04,1407.74,1990,1991
1749,Gordon-Weber,25465.04,2990.15,1990,2017
1750,Briana-Soto,35448.83,4468.8,1990,1992
1751,Amanda-Williams,9837.24,1638.29,1990,2000
1752,Nicholas-Mcdonald,30706.11,4961.68,1990,1993
1753,Deanna-Hicks,11860.93,417.35,1990,2023
1754,Corey-Weber,24906.88,4474.95,1990,1999
1755,Rebecca-Rice,6386.72,1165.08,1990,1993
1756,Jamie-Wong,29379.73,3421.25,1990,2012
1757,Gwendolyn-Gonzalez,20668.34,2159.12,1990,1998
1758,Gabrielle-Christian,37154.55,2748.09,1990,1998
1759,Tasha-Gibson,36431.94,5499.58,1990,1990
