id,name,salary,bonus,hiring_year,dismissing_year
11758,Margaret-Weaver,20560.86,2043.88,2006,2010
11759,Pamela-Guerrero,19106.93,2293.47,2010,2020
11760,Jenna-Walton,31578.62,2041.95,1996,2011
11761,Sheryl-Peterson,22803.73,2295.31,2004,2006
11762,Michele-Wong,35539.73,5638.37,1993,2023
11763,Teresa-Hicks,28181.85,600.2,2001,2022
11764,Wayne-Guerrero,18129.98,5506.8,2012,2017
11765,Jack-Christian,11920.59,1195.19,2014,2021
11766,Christopher-Phillips,4340.17,2528.53,2023,2023
11767,Curtis-Alvarez,16489.45,3016.63,2012,2021
11768,Adrian-Fernandez,3987.33,421.52,2023,2023
11769,Scott-Riley,35196.0,766.98,1993,2012
11770,Yvette-Allen,28251.29,3267.42,2001,2011
11771,Anna-Barrera,12492.43,3132.51,2014,2022
11772,Breanna-Klein,6928.19,1692.53,2023,2023
11773,Keith-Malone,36304.57,4893.28,1992,1996
11774,Teresa-Nelson,25384.34,5660.27,2004,2008
11775,Shelley-Johnson,11668.31,2847.77,2014,2018
11776,Ashlee-Hester,17770.82,1583.64,2012,2018
11777,Sarah-Harrison,13732.38,6160.57,2013,2013
11778,Patricia-Brown,2524.34,1550.79,2023,2023
11779,Larry-Young,27091.47,1543.47,2004,2006
11780,Tasha-Hale,33242.7,1333.04,1996,2017
11781,Gary-Green,22096.61,4331.81,2004,2011
11782,Vanessa-Thomas,34731.49,3496.87,1994,2000
11783,Diane-Walton,15745.68,1355.15,2013,2015
11784,Samantha-Rodriguez,21351.62,2952.3,2004,2016
11785,Sonya-Wolfe,10221.76,6632.68,2021,2022
11786,Kyle-Morris,7011.25,5010.35,2023,2023
11787,Albert-Hill,36999.1,4563.01,1992,2005
11788,Erik-Barrera,30838.14,1024.91,1996,2004
11789,Dawn-Miller,22654.41,176.39,2004,2017
11790,Anna-Marsh,6305.05,1906.68,2023,2023
11791,Evan-Taylor,15118.71,3108.05,2013,2023
11792,Tiffany-Walton,13257.61,475.33,2013,2017
11793,Brianna-Davis,22323.52,4441.16,2004,2014
11794,Jerry-Riley,31154.9,5549.64,1996,2015
11795,Thomas-Thomas,33539.68,2043.62,1996,2017
11796,Mark-Cook,22216.33,4514.33,2004,2006
11797,Toni-Martinez,5287.94,1578.24,2023,2023
11798,Holly-Garrett,24375.99,3279.58,2004,2023
11799,Kevin-Fox,16264.61,4611.73,2013,2020
11800,Edwin-Coffey,5512.76,2109.22,2023,2023
11801,Victor-Flores,20754.92,4549.43,2005,2011
11802,Natalie-Trevino,4700.03,4573.96,2023,2023
11803,Lucas-Allen,12423.28,2799.74,2014,2016
11804,Anna-Alvarez,35511.49,6974.81,1993,2015
11805,Rebecca-Serrano,16110.84,3615.73,2013,2022
11806,Mark-Newman,13800.22,5543.81,2013,2021
11807,Nicholas-Coffey,22270.69,6911.31,2004,2011
11808,Scott-Martin,19193.92,2095.7,2010,2010
11809,Dana-Green,18723.49,2478.9,2012,2021
11810,Laurie-Rhodes,11576.3,2430.84,2016,2018
11811,Yvonne-Benson,24463.89,3494.92,2004,2008
11812,Kyle-Howell,36134.88,5810.8,1992,1996
11813,Richard-Phillips,7302.99,3783.38,2023,2023
11814,Kelly-Young,6789.84,3554.71,2023,2023
11815,Albert-Parks,20149.64,1102.11,2008,2016
11816,Amber-Baker,33300.93,2321.93,1996,2023
11817,Kristina-Elliott,19771.81,787.21,2008,2014
11818,Mitchell-Barker,31274.63,4225.69,1996,2022
11819,Victoria-Young,9017.59,3215.07,2023,2023
11820,Michael-Davis,15489.12,1229.53,2013,2015
11821,Crystal-Elliott,30653.04,5895.34,1996,2007
11822,Tonya-Williams,7565.5,4495.55,2023,2023
11823,Meredith-Baker,5693.21,4083.47,2023,2023
11824,Ana-Cook,19772.03,421.17,2008,2014
11825,Savannah-Benson,17989.43,1351.64,2012,2022
11826,Victor-Phillips,16927.05,910.22,2012,2020
11827,Tara-Johnson,20237.12,231.02,2008,2014
11828,Amanda-Dixon,25305.05,2361.12,2004,2018
11829,Jessica-Gray,22059.63,5019.97,2004,2011
11830,Victoria-Morris,5982.84,3986.21,2023,2023
11831,Gregory-Green,19266.74,5016.94,2010,2022
11832,Holly-Palmer,12535.01,192.92,2014,2019
11833,Jon-Guerrero,13227.44,1964.89,2014,2017
11834,Scott-Hill,10923.45,3813.6,2021,2021
11835,Krista-Anderson,11187.71,928.43,2019,2023
11836,Victor-Alvarez,9082.24,6391.44,2023,2023
11837,Douglas-Wolfe,9830.93,3353.67,2021,2023
11838,Crystal-Ho,18233.46,2381.77,2012,2016
11839,Justin-Pena,27344.02,3359.49,2001,2013
11840,Margaret-Martin,12590.52,6945.85,2014,2015
11841,Alyssa-Wong,12313.27,515.67,2014,2020
11842,Randall-Wilkinson,14927.71,5231.65,2013,2013
11843,Alexander-Baker,6825.51,4261.25,2023,2023
11844,Johnathan-Hill,22296.93,2889.07,2004,2023
11845,Zachary-Hill,4999.36,2318.71,2023,2023
11846,Angie-Trevino,34997.9,758.46,1993,2019
11847,Bobby-Taylor,12801.08,5825.68,2014,2022
11848,Tyler-Soto,13967.56,5485.56,2013,2014
11849,Loretta-Klein,22696.65,3946.3,2004,2017
11850,Kim-Soto,30711.58,5700.91,1996,2011
11851,Lauren-Robinson,19396.85,6088.1,2009,2022
11852,Jessica-Green,17537.19,4043.73,2012,2014
11853,Mariah-Shaw,9990.27,3652.02,2021,2022
11854,Kristina-Allen,17203.4,4753.23,2012,2017
11855,Juan-Soto,30450.58,5810.54,1996,2006
11856,Julie-Williams,26500.01,241.03,2004,2013
11857,Bryan-Christian,12309.05,1699.4,2014,2019
11858,Anne-Gibson,29372.94,106.6,1996,2000
11859,Kristy-Diaz,10950.73,4638.57,2021,2023
11860,Catherine-Howell,15664.34,3182.8,2013,2015
11861,Jose-White,3674.41,2807.16,2023,2023
11862,Steven-Trevino,2618.47,2512.47,2023,2023
11863,Marc-Serrano,12562.15,2648.09,2014,2022
11864,Briana-Thomas,20243.89,4724.93,2008,2019
11865,Douglas-Hicks,28257.5,4178.38,2001,2004
11866,Jenna-Pena,32900.81,6665.7,1996,2016
11867,Erik-Allen,7472.18,2263.94,2023,2023
11868,Robert-Newman,28541.36,2110.13,1999,2016
11869,Patty-Alvarez,15092.53,405.95,2013,2016
11870,Victoria-Klein,11938.58,5256.53,2014,2017
11871,Angie-Mitchell,2270.11,2185.06,2023,2023
11872,Renee-Stevenson,6570.34,5169.87,2023,2023
11873,Mariah-Robinson,2323.64,1425.8,2023,2023
11874,Craig-Kaiser,11415.31,6353.88,2016,2023
11875,Joshua-Herrera,17419.0,5639.01,2012,2012
11876,Renee-Fox,34520.58,5153.1,1994,2005
11877,Bonnie-Shaw,28281.2,4784.12,2000,2005
11878,Edwin-Allen,7695.69,5247.64,2023,2023
11879,Seth-Marsh,34513.7,6812.06,1994,1996
11880,Sarah-Garrett,8522.83,183.19,2023,2023
11881,Corey-Herrera,36504.7,4562.91,1992,2018
11882,Morgan-Pena,29558.31,2448.44,1996,2015
11883,Bryan-Kaiser,37682.52,6219.99,1990,2018
11884,Natalie-Gray,19475.47,5147.15,2008,2019
11885,Sherry-Gordon,20782.85,1488.63,2005,2005
11886,Jack-Phillips,22378.04,3683.95,2004,2013
11887,Bruce-Taylor,11505.25,6260.79,2016,2020
11888,Cassandra-Weaver,27836.52,453.32,2001,2016
11889,Paul-Bates,35198.24,2537.41,1993,2006
11890,Theresa-Martinez,27524.6,6443.29,2001,2004
11891,Sheryl-Parks,18607.04,1513.64,2012,2016
11892,Patty-Phillips,29325.31,4458.34,1996,2010
11893,Krista-Morrow,30934.37,4002.58,1996,2009
11894,David-Marsh,8042.76,5025.33,2023,2023
11895,Toni-Baker,7217.7,1942.78,2023,2023
11896,Jerry-Bennett,22164.46,228.53,2004,2022
11897,Ashley-Rose,32187.49,6506.16,1996,2020
11898,Andrew-Allen,16602.31,5284.05,2012,2013
11899,Johnathan-Stevenson,11762.45,6824.1,2014,2018
11900,Kelly-Rose,29743.67,2073.62,1996,2007
11901,Walter-Hill,28377.2,4331.67,2000,2002
11902,Tonya-Johnson,6198.12,793.51,2023,2023
11903,Amy-Barker,1538.12,843.53,2023,2023
11904,Mike-Fernandez,32465.88,651.97,1996,2023
11905,Denise-Costa,6271.0,5605.84,2023,2023
11906,Martha-Phillips,10956.94,2802.03,2021,2021
11907,Walter-Flores,34266.71,1434.8,1994,2003
11908,Bethany-Diaz,18354.56,3529.35,2012,2015
11909,Rebecca-Nelson,14822.06,1765.48,2013,2022
11910,Gordon-Riley,8491.39,1456.03,2023,2023
11911,Edward-Stevenson,3867.99,505.76,2023,2023
11912,Brandon-Mcdonald,4332.68,3089.69,2023,2023
11913,Christina-Phillips,12797.04,317.5,2014,2017
11914,Stephanie-Rice,11793.33,4254.07,2014,2019
11915,Mike-Watson,11216.87,1337.5,2019,2020
11916,Anna-Weaver,19917.35,1498.17,2008,2008
11917,Henry-Gonzalez,34814.78,1769.94,1994,2001
11918,Wanda-Baker,36158.63,5321.93,1992,1994
11919,Dan-Rodriguez,4349.44,3944.63,2023,2023
11920,Ian-Mcintyre,24200.19,151.19,2004,2018
11921,Steven-Rodriguez,16621.22,1858.16,2012,2012
11922,Lydia-Harrison,28484.6,2142.66,1999,2018
11923,Shannon-Walton,26134.69,2570.45,2004,2021
11924,Parker-Patel,29716.59,3509.85,1996,2008
11925,James-Hicks,36675.94,6338.58,1992,2004
11926,Lisa-Anderson,7874.96,4726.3,2023,2023
11927,Allison-Williams,31772.01,2161.82,1996,2004
11928,Eric-Watts,36242.06,6542.62,1992,2015
11929,Seth-Riley,21555.38,2194.28,2004,2005
11930,Tyler-Robinson,9900.72,5098.41,2021,2022
11931,Karen-Elliott,30079.47,5375.05,1996,2014
11932,Christine-Hill,9238.4,6623.19,2023,2023
11933,Derek-Flores,18207.15,3239.27,2012,2016
11934,Carol-Hill,10291.85,1095.02,2021,2021
11935,George-Marsh,24542.71,3829.07,2004,2006
11936,Kimberly-Green,18615.25,5548.01,2012,2020
11937,Vanessa-Gonzalez,12011.15,5800.06,2014,2016
11938,Keith-Weber,33021.86,2174.15,1996,2016
11939,Cindy-Riley,33960.76,4653.84,1994,1997
11940,Kristy-Odom,36039.72,1751.31,1992,2014
11941,Brandon-Woods,10618.42,744.94,2021,2021
11942,Randall-Oneill,32942.94,2348.61,1996,2014
11943,Jackie-Gallagher,25759.01,3505.46,2004,2013
11944,Tyler-Riley,31206.75,3477.59,1996,2020
11945,Maria-Arias,25645.54,6032.24,2004,2004
11946,Craig-Soto,32696.67,2448.54,1996,2017
11947,Dean-Harrison,33876.45,734.61,1996,2021
11948,Sarah-Peterson,6591.07,1265.52,2023,2023
11949,Catherine-Hayes,35840.29,3757.37,1992,1993
11950,Susan-Kaiser,19091.0,111.7,2010,2016
11951,Jonathan-Smith,14720.98,3328.66,2013,2022
11952,Andre-Davis,34438.23,3920.02,1994,2023
11953,Annette-Rodriguez,5949.29,2802.43,2023,2023
11954,Patricia-Benson,24216.44,6584.26,2004,2006
11955,Joanna-Sexton,30916.6,2905.07,1996,2011
11956,Courtney-Rodriguez,20390.3,4280.96,2008,2017
11957,Melanie-King,27939.55,6238.45,2001,2012
11958,Wendy-Harrison,5264.48,1845.5,2023,2023
11959,Jason-Morrow,33814.25,2624.6,1996,2010
11960,Shannon-Fernandez,37018.51,1462.94,1992,1999
11961,Latoya-Banks,33283.42,3901.0,1996,2021
11962,Amy-Miller,8503.42,4651.67,2023,2023
11963,Paul-Phillips,9202.07,3266.43,2023,2023
11964,Jesse-Costa,26706.93,4201.62,2004,2007
11965,Pamela-Flores,36263.33,5335.75,1992,2016
11966,Gregory-Mitchell,33690.43,6206.45,1996,2007
11967,Eddie-Marsh,14973.32,6310.13,2013,2016
11968,Ian-Hale,15914.09,4187.39,2013,2015
11969,Zachary-Jones,3717.32,1644.08,2023,2023
11970,Marc-Christian,15240.9,2191.61,2013,2018
11971,Audrey-Fox,22999.23,2743.98,2004,2016
11972,Cindy-Rice,22578.04,6728.07,2004,2005
11973,Courtney-Hale,5474.91,3444.22,2023,2023
11974,Randy-Green,19758.71,5316.7,2008,2014
11975,Andre-Mitchell,23999.8,5992.4,2004,2005
11976,Jared-Watts,26430.06,1806.94,2004,2017
11977,Derek-Herrera,17167.2,996.97,2012,2020
11978,Bruce-Klein,31125.27,786.83,1996,2000
11979,Alexandra-Watson,8092.48,175.76,2023,2023
11980,Seth-Morris,7041.46,2883.89,2023,2023
11981,Keith-Gonzalez,29891.51,1532.99,1996,2016
11982,Jared-Baker,7984.44,3876.33,2023,2023
11983,Heather-Gibson,2868.81,1476.43,2023,2023
11984,Jason-Weber,30000.88,244.99,1996,2007
11985,Breanna-Newman,35783.67,4012.23,1993,2001
11986,Michelle-Weaver,14213.47,2025.81,2013,2013
11987,Anne-King,13182.96,6859.92,2014,2016
11988,Patricia-Guerrero,19825.33,5056.5,2008,2010
11989,James-Barrera,29022.02,2132.05,1999,2015
11990,Andrew-Watts,6797.92,4612.5,2023,2023
11991,Gene-Nelson,16195.68,5261.43,2013,2018
11992,Brandy-Newman,7408.53,5150.74,2023,2023
11993,Wayne-Soto,33463.77,5178.74,1996,2004
11994,Tyler-Christensen,6912.77,4673.47,2023,2023
11995,Brian-Watts,25437.97,6372.89,2004,2023
11996,Allison-Barrera,28843.19,3898.07,1999,2015
11997,Ian-Trevino,30312.13,6342.71,1996,2003
11998,Deborah-Fox,36781.68,2700.43,1992,2023
11999,Steven-Young,32993.51,4515.14,1996,2019
12000,Francis-Herrera,17421.72,739.51,2012,2019
12001,Brad-Diaz,29907.98,5193.32,1996,2001
12002,Ian-Davis,24518.96,953.41,2004,2019
12003,Shelley-Munoz,31627.25,3637.78,1996,2022
12004,Alyssa-Kaiser,23385.68,4951.62,2004,2009
12005,Nicholas-Hester,27133.44,4619.41,2004,2011
12006,David-Rose,20537.18,4091.98,2006,2007
12007,Sheila-Newman,24379.99,4777.19,2004,2020
12008,Derek-Barker,26573.19,1517.83,2004,2009
12009,Joanna-Taylor,8039.14,5584.13,2023,2023
12010,Yvette-Miller,16049.53,4899.92,2013,2022
12011,Emily-Walton,6436.99,4049.06,2023,2023
12012,Tasha-Patel,30495.96,2147.85,1996,2019
12013,Edward-Martin,15152.43,2959.43,2013,2017
12014,Erik-Harrison,30091.27,3982.77,1996,2008
12015,Melissa-Flores,19589.39,751.95,2008,2009
12016,Todd-Mcintyre,12380.66,6652.07,2014,2017
12017,Peter-White,29652.57,3810.76,1996,2008
12018,Angie-Nelson,29980.99,4257.52,1996,2012
12019,Tracy-Diaz,18628.58,1885.62,2012,2017
12020,Jackie-Hale,20982.49,2250.03,2005,2007
12021,Betty-Newman,35000.9,224.45,1993,2005
12022,Kaitlyn-Watson,19559.17,211.92,2008,2015
12023,Curtis-Weaver,27256.77,4695.36,2004,2022
12024,Bradley-Sexton,20592.03,1134.01,2006,2011
12025,Alexandra-Smith,13609.43,4956.99,2013,2021
12026,Dan-Nelson,9131.25,1825.62,2023,2023
12027,Meredith-Hicks,33762.21,6706.82,1996,2000
12028,Robert-Palmer,2010.26,1538.62,2023,2023
12029,Kenneth-Watson,11711.8,563.98,2014,2019
12030,Sonya-Marsh,11958.76,6711.05,2014,2015
12031,Brian-Costa,32156.54,5951.34,1996,2002
12032,Betty-Anderson,20413.13,2350.02,2008,2023
12033,Sara-Malone,11086.56,3696.01,2019,2022
12034,Wayne-Flores,16224.98,4842.91,2013,2018
12035,Susan-Watts,25024.19,2829.63,2004,2014
12036,Emily-Mcintyre,37331.85,3862.15,1990,2022
12037,Melanie-Woods,17495.6,2270.1,2012,2019
12038,Bruce-Flores,31570.56,4780.48,1996,2008
12039,Mark-Gallagher,37464.56,4467.44,1990,2003
12040,Amanda-Riley,11925.83,728.13,2014,2015
12041,Anna-Fox,24533.08,3676.88,2004,2006
12042,Allison-Pena,10197.56,3735.86,2021,2022
12043,Rodney-Wong,17256.22,1928.04,2012,2019
12044,Gina-Ho,23692.1,5901.2,2004,2006
12045,Stacie-Shaw,28946.74,3116.69,1999,2010
12046,Yvonne-Phillips,23188.08,4671.79,2004,2015
12047,Tasha-Gibson,13474.19,1953.52,2013,2013
12048,Jodi-Watson,12089.24,1956.94,2014,2020
12049,Stacy-Miller,18566.39,4490.83,2012,2021
12050,Jamie-Miller,9632.06,1592.95,2022,2022
12051,Ashley-Mcintyre,36907.24,642.73,1992,2015
12052,Amanda-Weaver,35614.94,3096.39,1993,1993
12053,Shelby-Davis,6899.94,6355.36,2023,2023
12054,Victoria-Wolfe,13930.5,5543.16,2013,2020
12055,Brad-Murphy,26663.2,1014.85,2004,2013
12056,Bruce-Wolfe,4766.46,2885.41,2023,2023
12057,Nathan-Guerrero,17134.55,3880.77,2012,2014
12058,Peter-Christensen,26448.93,5588.58,2004,2016
12059,Marie-Gray,36746.25,235.76,1992,2015
12060,Evan-Odom,26414.32,572.47,2004,2019
12061,Candace-Palmer,19406.28,5877.5,2009,2014
12062,Sonya-Morris,14075.4,6992.68,2013,2020
12063,Dan-Gonzalez,6028.59,1069.03,2023,2023
12064,Antonio-Mcdonald,28412.14,2502.7,1999,2012
12065,Carol-Weaver,3998.0,645.58,2023,2023
12066,Rick-Martinez,31320.42,5245.49,1996,2016
12067,Anthony-Klein,29909.94,669.66,1996,2014
12068,Debra-Rice,30470.51,3647.74,1996,1996
12069,Diane-Oneill,28857.85,6455.83,1999,2004
12070,Cassidy-Bennett,35447.77,3090.07,1993,2006
12071,Shelby-Costa,25048.35,1038.32,2004,2016
12072,Angel-Gonzalez,12942.28,5199.39,2014,2017
12073,Valerie-Gallagher,33728.87,3760.25,1996,2013
12074,Austin-Newman,27411.97,1806.55,2001,2023
12075,Stacie-Gonzalez,28264.43,1196.97,2001,2002
12076,Gwendolyn-Robinson,29101.33,3256.96,1998,2006
12077,Derek-Howell,26710.91,2461.81,2004,2011
12078,Allen-Baker,22173.63,5733.18,2004,2004
12079,Randy-Mathis,4638.7,672.8,2023,2023
12080,Tami-Gray,17030.67,2232.88,2012,2021
12081,Cassandra-White,35557.01,2700.78,1993,2001
12082,Shannon-Hicks,18754.35,1891.61,2012,2018
12083,Lydia-Christian,37207.41,6564.35,1991,2008
12084,Stephanie-Guerrero,12122.21,5367.74,2014,2016
12085,Brianna-Gray,26340.85,3668.49,2004,2018
12086,Bradley-Parks,26773.73,5761.53,2004,2023
12087,Marie-Kaiser,22408.59,5685.39,2004,2021
12088,Grant-Williams,37312.7,303.93,1990,2004
12089,Donna-Allen,6016.47,1413.34,2023,2023
12090,Aaron-Garrett,14751.66,4440.14,2013,2014
12091,Sierra-Jones,19042.86,1866.05,2011,2022
12092,Michele-Fox,33508.54,1536.83,1996,2000
12093,Samuel-Ho,17940.36,4812.38,2012,2016
12094,Brad-Martinez,13960.14,870.5,2013,2018
12095,Eric-Sexton,20219.72,5228.58,2008,2017
12096,Jack-Gordon,30974.51,3388.52,1996,2001
12097,Daniel-Arias,19235.86,5355.89,2010,2014
12098,Amy-Serrano,17152.16,1151.37,2012,2022
12099,Juan-Johnson,32962.19,1089.67,1996,2004
12100,Ann-Hicks,17442.86,4739.43,2012,2020
12101,Shannon-Hale,20501.61,466.39,2006,2016
12102,Seth-Mcdonald,31153.5,3109.94,1996,2007
12103,Alexander-Stevenson,9419.73,1665.59,2023,2023
12104,Jonathan-Bates,13532.9,4728.84,2013,2015
12105,Victoria-Taylor,27057.21,1972.05,2004,2015
12106,Martha-Wilkinson,1610.21,229.55,2023,2023
12107,Savannah-Martinez,28464.0,5010.54,1999,2011
12108,Luis-Hill,28920.98,218.44,1999,2002
12109,Lorraine-Anderson,23267.84,6613.85,2004,2017
12110,Ashlee-Wolfe,23245.04,4837.15,2004,2012
12111,Christian-Green,33550.83,304.12,1996,2019
12112,Henry-Anderson,23905.33,3721.24,2004,2016
12113,Nichole-Barker,37654.08,6067.57,1990,2016
12114,Anthony-Mathis,28174.5,3850.77,2001,2006
12115,Lydia-Herrera,20180.38,235.19,2008,2013
12116,Monica-Garrett,11448.71,3458.17,2016,2018
12117,Thomas-Wong,24193.43,1248.91,2004,2011
12118,Donald-Weaver,20754.54,921.32,2005,2013
12119,Cindy-Fernandez,14060.01,2928.29,2013,2018
12120,Nicole-Kaiser,30488.28,6844.74,1996,2017
12121,Shelby-Hicks,8762.57,5989.83,2023,2023
12122,Catherine-Alvarez,9379.4,1808.67,2023,2023
12123,Elizabeth-Flores,4847.81,4198.61,2023,2023
12124,Julie-Serrano,17755.91,2397.23,2012,2014
12125,Donald-Kaiser,22233.27,4426.27,2004,2015
12126,Randy-Flores,29657.17,3858.79,1996,2013
12127,Megan-Peterson,25943.6,1550.5,2004,2020
12128,Kristine-Baker,16091.49,1867.14,2013,2021
12129,Kathleen-Robinson,34011.45,389.93,1994,2018
12130,Crystal-Rice,8894.9,4447.81,2023,2023
12131,Dana-Smith,37292.6,3503.19,1990,1990
12132,Martha-Barker,1807.82,584.11,2023,2023
12133,Kristine-Williams,27139.53,6719.2,2004,2009
12134,Dawn-Barrera,24186.34,5594.68,2004,2021
12135,Tonya-Rice,19348.0,2373.17,2009,2023
12136,Joshua-Kaiser,11315.03,961.98,2017,2022
12137,Christine-Guerrero,15258.8,5043.22,2013,2023
12138,Gordon-Wilkinson,18999.05,6673.1,2012,2020
12139,Jackie-Elliott,30761.98,4780.2,1996,2002
12140,Gene-Costa,19612.23,4910.27,2008,2011
12141,Jackie-Christensen,13315.76,6014.84,2013,2022
12142,Matthew-Dixon,23341.76,6769.17,2004,2016
12143,Calvin-Diaz,22645.53,3525.42,2004,2013
12144,Sean-Hunt,6552.57,681.03,2023,2023
12145,Yvonne-Klein,15803.44,6681.63,2013,2020
12146,Jason-Fernandez,28298.17,2440.94,2000,2011
12147,Olivia-Watts,13058.05,5975.86,2014,2021
12148,Melanie-Munoz,8883.88,6600.35,2023,2023
12149,Margaret-Woods,34885.94,565.67,1994,2020
12150,Johnathan-Hicks,8723.35,2632.44,2023,2023
12151,Theresa-Rose,9695.79,1837.22,2022,2023
12152,Karen-Coffey,36423.42,1001.56,1992,1998
12153,Julia-King,27051.02,6345.91,2004,2006
12154,Brianna-Dixon,8667.25,904.66,2023,2023
12155,Deborah-Lindsey,35394.58,5576.53,1993,2022
12156,Corey-Martin,18170.43,6482.4,2012,2015
12157,Derek-Elliott,21292.52,1511.92,2004,2022
12158,Joanna-Smith,8539.35,6020.98,2023,2023
12159,Walter-Woods,19192.76,1946.23,2010,2019
12160,Tara-Young,23929.21,2812.04,2004,2018
12161,Phillip-Wong,32404.87,5928.5,1996,2003
12162,Lisa-Watson,24376.86,6399.12,2004,2015
12163,Stacy-Newman,17427.82,5339.0,2012,2023
12164,Courtney-Gallagher,6408.44,913.52,2023,2023
12165,Derek-Wolfe,25738.19,5685.03,2004,2007
12166,Stacy-Hayes,27406.86,215.18,2001,2018
12167,Kenneth-Wolfe,16661.97,2718.87,2012,2013
12168,Rebecca-Watts,34372.83,1989.19,1994,2013
12169,Edward-Lindsey,15675.19,5636.59,2013,2015
12170,Rodney-Newman,9556.55,2739.52,2023,2023
12171,Phillip-Johnson,22345.41,2094.41,2004,2004
12172,Amber-Barrera,31572.99,3885.32,1996,2010
12173,Natalie-Christensen,19275.8,5736.51,2010,2022
12174,Rhonda-Walker,9339.22,4995.02,2023,2023
12175,Eddie-White,16263.96,578.01,2013,2023
12176,Cheryl-Hunt,36928.77,5602.84,1992,2017
12177,Lisa-Newman,26406.14,5364.19,2004,2015
12178,Savannah-Jones,26429.72,5023.81,2004,2004
12179,Travis-Riley,18440.35,3867.39,2012,2023
12180,Corey-Murphy,15048.52,1395.39,2013,2023
12181,Emily-Baker,36163.9,4294.5,1992,2016
12182,Melissa-Kaiser,28153.86,1763.13,2001,2005
12183,Wayne-King,34562.31,6167.13,1994,1998
12184,Nathaniel-Malone,25184.67,4687.35,2004,2022
12185,Carol-Hale,30874.48,5206.67,1996,2013
12186,Peter-Ho,18117.07,4027.73,2012,2022
12187,Samuel-Morris,36001.94,6005.32,1992,2023
12188,Tracy-Odom,11792.7,6261.99,2014,2023
12189,Eric-Banks,8500.03,6251.48,2023,2023
12190,Isaiah-Allen,26110.38,4490.3,2004,2013
12191,Jodi-Allen,17931.27,6310.63,2012,2015
12192,Alison-Banks,25159.82,6862.2,2004,2014
12193,Ann-Rodriguez,2045.01,1860.7,2023,2023
12194,Sandra-Mcintyre,36389.98,3317.02,1992,2022
12195,Catherine-Alvarez,23604.23,402.09,2004,2008
12196,Morgan-Hunt,25516.24,4668.5,2004,2022
12197,Craig-Bennett,31437.91,4589.35,1996,1999
12198,Andrew-Fox,3369.83,186.02,2023,2023
12199,Courtney-Barker,6950.57,3336.66,2023,2023
12200,Kristine-Trevino,34296.05,4720.25,1994,1997
12201,Barbara-Munoz,27742.6,2218.01,2001,2023
12202,Anthony-Martin,16348.83,122.75,2013,2020
12203,Wendy-Alvarez,37380.53,6919.3,1990,2008
12204,John-Mcdonald,12516.88,5184.18,2014,2019
12205,Francis-Guerrero,27466.54,5261.74,2001,2007
12206,Grant-Serrano,36330.6,4799.95,1992,2014
12207,Beverly-Hester,16293.05,1713.88,2013,2016
12208,Heather-Allen,11361.5,6236.17,2017,2020
12209,Henry-Mcdonald,13742.49,2000.26,2013,2021
12210,Sarah-Harrison,25272.72,1730.16,2004,2022
12211,Yvette-Bennett,3452.39,2296.96,2023,2023
12212,Rebecca-Thomas,22946.04,4773.99,2004,2015
12213,Jim-Banks,13897.57,5991.47,2013,2018
12214,Sandra-Phillips,37262.63,4475.62,1990,2015
12215,Kristy-Benson,4792.38,1100.7,2023,2023
12216,Albert-Costa,37400.74,6329.4,1990,2011
12217,Jerry-Gibson,32782.05,4833.14,1996,2008
12218,Annette-Kaiser,7595.06,2024.92,2023,2023
12219,Debra-Fox,10342.08,668.2,2021,2022
12220,Janice-Smith,23397.69,420.5,2004,2021
12221,Justin-Allen,14690.9,6496.39,2013,2017
12222,Leah-Gibson,10649.56,4570.11,2021,2023
12223,Diane-Guerrero,27808.05,5603.41,2001,2020
12224,Melissa-Martin,32772.27,6407.85,1996,2004
12225,Rhonda-Malone,8130.76,2961.29,2023,2023
12226,Jim-Oneill,25766.19,5303.25,2004,2023
12227,Dawn-Barker,8480.27,3674.07,2023,2023
12228,Angela-Costa,11777.49,5158.09,2014,2022
12229,Kristy-Oneill,12649.18,4328.25,2014,2015
12230,Sarah-Pena,32332.43,2226.21,1996,2021
12231,Timothy-Green,37189.11,3853.02,1991,2014
12232,Erik-Benson,36293.02,2171.48,1992,2018
12233,Lauren-Gonzalez,6063.01,334.96,2023,2023
12234,Olivia-Kaiser,12415.61,2775.46,2014,2019
12235,Cindy-Gallagher,35396.45,3953.81,1993,2017
12236,Janice-Malone,28230.01,2088.57,2001,2010
12237,Wesley-Trevino,24067.63,1473.87,2004,2008
12238,Gwendolyn-Wolfe,30428.3,4330.83,1996,2001
12239,Joel-Marsh,12122.6,6841.49,2014,2016
12240,Katherine-Rodriguez,17755.06,612.0,2012,2018
12241,Erik-Thomas,27576.27,1832.65,2001,2008
12242,Richard-Mcdonald,26843.87,244.86,2004,2004
12243,Erik-Patel,14893.27,6735.34,2013,2019
12244,Maria-Kaiser,21646.35,2604.66,2004,2022
12245,Leah-Gray,2567.58,1290.4,2023,2023
12246,Olivia-Hicks,10254.06,3228.09,2021,2022
12247,Danielle-Gibson,24354.0,2415.67,2004,2016
12248,Taylor-Murphy,13809.95,5778.89,2013,2015
12249,Taylor-Miller,22654.88,862.72,2004,2006
12250,Andre-Weaver,30252.06,4608.3,1996,2019
12251,Aaron-Rhodes,33602.34,539.49,1996,1998
12252,Ricky-Hale,26649.1,526.73,2004,2015
12253,Brittany-Flores,17740.09,373.8,2012,2015
